CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,GeographyKey,SignupDate,CustomerSegment,Region,State,City,CustomerType
5097,CUST005097,Customer 005097,Female,35-44,26,2022-01-05,Loyal,East,Odisha,Bhubaneswar,Existing
5098,CUST005098,Customer 005098,Female,35-44,26,2022-11-04,At Risk,East,Odisha,Bhubaneswar,Existing
5099,CUST005099,Customer 005099,Female,25-34,20,2023-01-13,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
5100,CUST005100,Customer 005100,Male,35-44,5,2022-10-16,Potential Loyalist,North,Uttar Pradesh,Varanasi,Existing
5101,CUST005101,Customer 005101,Male,25-34,20,2022-03-08,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
5102,CUST005102,Customer 005102,Female,45-54,9,2021-08-27,Potential Loyalist,West,Maharashtra,Mumbai,Existing
5103,CUST005103,Customer 005103,Female,45-54,3,2021-10-20,Occasional,North,Uttar Pradesh,Kanpur,Existing
5104,CUST005104,Customer 005104,Female,35-44,3,2021-08-25,Occasional,North,Uttar Pradesh,Kanpur,Existing
5105,CUST005105,Customer 005105,Female,25-34,10,2022-10-07,Occasional,West,Maharashtra,Pune,Existing
5106,CUST005106,Customer 005106,Male,35-44,7,2022-12-02,Potential Loyalist,North,Punjab,Ludhiana,Existing
5107,CUST005107,Customer 005107,Female,25-34,2,2025-10-16,Loyal,North,Uttar Pradesh,Lucknow,New
5108,CUST005108,Customer 005108,Male,35-44,25,2021-11-21,At Risk,East,West Bengal,Kolkata,Existing
5109,CUST005109,Customer 005109,Male,18-24,8,2022-02-26,Low Value,North,Rajasthan,Jaipur,Existing
5110,CUST005110,Customer 005110,Male,35-44,12,2022-03-06,At Risk,West,Gujarat,Ahmedabad,Existing
5111,CUST005111,Customer 005111,Male,25-34,22,2021-12-20,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
5112,CUST005112,Customer 005112,Male,35-44,29,2025-08-06,Low Value,Central,Chhattisgarh,Raipur,New
5113,CUST005113,Customer 005113,Female,45-54,9,2025-02-28,Occasional,West,Maharashtra,Mumbai,Existing
5114,CUST005114,Customer 005114,Female,18-24,11,2021-10-20,At Risk,West,Maharashtra,Nagpur,Existing
5115,CUST005115,Customer 005115,Male,45-54,19,2023-03-06,At Risk,South,Tamil Nadu,Chennai,Existing
5116,CUST005116,Customer 005116,Male,45-54,20,2022-09-16,Occasional,South,Tamil Nadu,Coimbatore,Existing
5117,CUST005117,Customer 005117,Female,25-34,23,2024-07-04,Occasional,South,Kerala,Kochi,Existing
5118,CUST005118,Customer 005118,Female,35-44,17,2024-12-07,Loyal,South,Karnataka,Bengaluru,Existing
5119,CUST005119,Customer 005119,Female,25-34,13,2022-01-16,Potential Loyalist,West,Gujarat,Surat,Existing
5120,CUST005120,Customer 005120,Female,35-44,1,2024-05-08,Low Value,North,Delhi,Delhi,Existing
5121,CUST005121,Customer 005121,Male,25-34,1,2021-08-13,Loyal,North,Delhi,Delhi,Existing
5122,CUST005122,Customer 005122,Female,25-34,28,2023-06-22,Loyal,East,Jharkhand,Ranchi,Existing
5123,CUST005123,Customer 005123,Female,45-54,8,2025-12-26,Potential Loyalist,North,Rajasthan,Jaipur,New
5124,CUST005124,Customer 005124,Female,18-24,13,2022-11-02,Potential Loyalist,West,Gujarat,Surat,Existing
5125,CUST005125,Customer 005125,Female,25-34,6,2024-08-10,Occasional,North,Haryana,Gurugram,Existing
5126,CUST005126,Customer 005126,Female,35-44,3,2022-06-04,Occasional,North,Uttar Pradesh,Kanpur,Existing
5127,CUST005127,Customer 005127,Male,25-34,16,2022-08-30,At Risk,West,Madhya Pradesh,Bhopal,Existing
5128,CUST005128,Customer 005128,Male,35-44,10,2022-11-08,Champions,West,Maharashtra,Pune,Existing
5129,CUST005129,Customer 005129,Female,45-54,7,2022-03-19,Loyal,North,Punjab,Ludhiana,Existing
5130,CUST005130,Customer 005130,Female,35-44,22,2022-12-20,Occasional,South,Andhra Pradesh,Vijayawada,Existing
5131,CUST005131,Customer 005131,Male,35-44,21,2021-07-01,Loyal,South,Telangana,Hyderabad,Existing
5132,CUST005132,Customer 005132,Female,45-54,3,2025-03-04,Low Value,North,Uttar Pradesh,Kanpur,Existing
5133,CUST005133,Customer 005133,Female,35-44,14,2022-03-18,Occasional,West,Goa,Panaji,Existing
5134,CUST005134,Customer 005134,Female,55+,16,2022-08-31,Occasional,West,Madhya Pradesh,Bhopal,Existing
5135,CUST005135,Customer 005135,Female,18-24,4,2024-07-29,Champions,North,Uttar Pradesh,Noida,Existing
5136,CUST005136,Customer 005136,Female,45-54,29,2023-08-02,Low Value,Central,Chhattisgarh,Raipur,Existing
5137,CUST005137,Customer 005137,Female,25-34,13,2024-02-11,Occasional,West,Gujarat,Surat,Existing
5138,CUST005138,Customer 005138,Male,45-54,27,2021-09-24,Occasional,East,Bihar,Patna,Existing
5139,CUST005139,Customer 005139,Male,45-54,27,2025-04-08,Occasional,East,Bihar,Patna,Existing
5140,CUST005140,Customer 005140,Female,18-24,1,2023-07-19,Low Value,North,Delhi,Delhi,Existing
5141,CUST005141,Customer 005141,Female,25-34,25,2023-03-12,Loyal,East,West Bengal,Kolkata,Existing
5142,CUST005142,Customer 005142,Male,18-24,5,2022-04-10,Champions,North,Uttar Pradesh,Varanasi,Existing
5143,CUST005143,Customer 005143,Male,35-44,18,2023-09-20,Loyal,South,Karnataka,Mysuru,Existing
5144,CUST005144,Customer 005144,Male,45-54,12,2024-11-10,At Risk,West,Gujarat,Ahmedabad,Existing
5145,CUST005145,Customer 005145,Male,25-34,11,2022-05-23,Loyal,West,Maharashtra,Nagpur,Existing
5146,CUST005146,Customer 005146,Female,35-44,9,2021-04-23,Occasional,West,Maharashtra,Mumbai,Existing
5147,CUST005147,Customer 005147,Female,35-44,28,2024-09-02,Occasional,East,Jharkhand,Ranchi,Existing
5148,CUST005148,Customer 005148,Female,25-34,7,2021-05-12,Occasional,North,Punjab,Ludhiana,Existing
5149,CUST005149,Customer 005149,Male,25-34,14,2025-03-28,Potential Loyalist,West,Goa,Panaji,Existing
5150,CUST005150,Customer 005150,Female,45-54,24,2023-07-14,Occasional,South,Kerala,Thiruvananthapuram,Existing
5151,CUST005151,Customer 005151,Female,25-34,29,2025-11-05,Low Value,Central,Chhattisgarh,Raipur,New
5152,CUST005152,Customer 005152,Female,35-44,3,2025-11-10,Champions,North,Uttar Pradesh,Kanpur,New
5153,CUST005153,Customer 005153,Male,55+,16,2023-05-25,Occasional,West,Madhya Pradesh,Bhopal,Existing
5154,CUST005154,Customer 005154,Female,35-44,7,2021-04-13,Occasional,North,Punjab,Ludhiana,Existing
5155,CUST005155,Customer 005155,Other,35-44,27,2022-11-13,Loyal,East,Bihar,Patna,Existing
5156,CUST005156,Customer 005156,Female,45-54,1,2023-09-06,Potential Loyalist,North,Delhi,Delhi,Existing
5157,CUST005157,Customer 005157,Male,35-44,6,2024-04-23,At Risk,North,Haryana,Gurugram,Existing
5158,CUST005158,Customer 005158,Male,25-34,26,2021-03-07,Occasional,East,Odisha,Bhubaneswar,Existing
5159,CUST005159,Customer 005159,Male,18-24,6,2021-05-15,Champions,North,Haryana,Gurugram,Existing
5160,CUST005160,Customer 005160,Male,18-24,27,2024-02-23,Low Value,East,Bihar,Patna,Existing
5161,CUST005161,Customer 005161,Male,18-24,10,2021-02-26,Occasional,West,Maharashtra,Pune,Existing
5162,CUST005162,Customer 005162,Female,25-34,12,2024-08-18,Potential Loyalist,West,Gujarat,Ahmedabad,Existing
5163,CUST005163,Customer 005163,Female,45-54,22,2023-03-01,Occasional,South,Andhra Pradesh,Vijayawada,Existing
5164,CUST005164,Customer 005164,Male,35-44,19,2023-06-26,Loyal,South,Tamil Nadu,Chennai,Existing
5165,CUST005165,Customer 005165,Male,35-44,6,2022-11-25,Potential Loyalist,North,Haryana,Gurugram,Existing
5166,CUST005166,Customer 005166,Female,55+,14,2025-08-11,Loyal,West,Goa,Panaji,New
5167,CUST005167,Customer 005167,Female,35-44,3,2025-12-02,Potential Loyalist,North,Uttar Pradesh,Kanpur,New
5168,CUST005168,Customer 005168,Female,35-44,10,2023-11-04,Low Value,West,Maharashtra,Pune,Existing
5169,CUST005169,Customer 005169,Male,35-44,9,2023-06-18,Potential Loyalist,West,Maharashtra,Mumbai,Existing
5170,CUST005170,Customer 005170,Male,25-34,23,2022-09-18,Potential Loyalist,South,Kerala,Kochi,Existing
5171,CUST005171,Customer 005171,Female,55+,29,2022-04-11,Occasional,Central,Chhattisgarh,Raipur,Existing
5172,CUST005172,Customer 005172,Female,55+,20,2023-10-21,Low Value,South,Tamil Nadu,Coimbatore,Existing
5173,CUST005173,Customer 005173,Female,55+,19,2025-01-05,Loyal,South,Tamil Nadu,Chennai,Existing
5174,CUST005174,Customer 005174,Male,18-24,22,2021-01-27,At Risk,South,Andhra Pradesh,Vijayawada,Existing
5175,CUST005175,Customer 005175,Male,25-34,15,2023-02-11,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
5176,CUST005176,Customer 005176,Female,25-34,9,2024-11-08,Loyal,West,Maharashtra,Mumbai,Existing
5177,CUST005177,Customer 005177,Female,25-34,19,2021-11-16,Occasional,South,Tamil Nadu,Chennai,Existing
5178,CUST005178,Customer 005178,Male,18-24,8,2021-08-07,Champions,North,Rajasthan,Jaipur,Existing
5179,CUST005179,Customer 005179,Female,25-34,22,2025-10-22,Low Value,South,Andhra Pradesh,Vijayawada,New
5180,CUST005180,Customer 005180,Female,25-34,4,2024-04-08,Low Value,North,Uttar Pradesh,Noida,Existing
5181,CUST005181,Customer 005181,Male,35-44,5,2024-12-07,Occasional,North,Uttar Pradesh,Varanasi,Existing
5182,CUST005182,Customer 005182,Female,25-34,19,2025-06-04,Potential Loyalist,South,Tamil Nadu,Chennai,Existing
5183,CUST005183,Customer 005183,Male,35-44,14,2022-02-23,Loyal,West,Goa,Panaji,Existing
5184,CUST005184,Customer 005184,Female,55+,18,2025-12-16,Occasional,South,Karnataka,Mysuru,New
5185,CUST005185,Customer 005185,Female,55+,25,2024-02-14,Loyal,East,West Bengal,Kolkata,Existing
5186,CUST005186,Customer 005186,Male,25-34,29,2022-08-29,Potential Loyalist,Central,Chhattisgarh,Raipur,Existing
5187,CUST005187,Customer 005187,Female,55+,19,2021-03-10,Loyal,South,Tamil Nadu,Chennai,Existing
5188,CUST005188,Customer 005188,Female,35-44,6,2024-08-03,Potential Loyalist,North,Haryana,Gurugram,Existing
5189,CUST005189,Customer 005189,Female,35-44,5,2022-11-14,Loyal,North,Uttar Pradesh,Varanasi,Existing
5190,CUST005190,Customer 005190,Male,35-44,26,2025-06-19,Champions,East,Odisha,Bhubaneswar,Existing
5191,CUST005191,Customer 005191,Female,35-44,11,2023-08-27,Potential Loyalist,West,Maharashtra,Nagpur,Existing
5192,CUST005192,Customer 005192,Female,25-34,24,2022-04-06,Occasional,South,Kerala,Thiruvananthapuram,Existing
5193,CUST005193,Customer 005193,Male,45-54,5,2023-09-30,Potential Loyalist,North,Uttar Pradesh,Varanasi,Existing
5194,CUST005194,Customer 005194,Female,25-34,27,2021-05-29,Loyal,East,Bihar,Patna,Existing
5195,CUST005195,Customer 005195,Male,25-34,8,2025-10-25,Champions,North,Rajasthan,Jaipur,New
5196,CUST005196,Customer 005196,Male,25-34,27,2021-07-12,Loyal,East,Bihar,Patna,Existing
5197,CUST005197,Customer 005197,Male,25-34,5,2024-06-10,Occasional,North,Uttar Pradesh,Varanasi,Existing
5198,CUST005198,Customer 005198,Female,18-24,11,2025-10-07,Champions,West,Maharashtra,Nagpur,New
5199,CUST005199,Customer 005199,Male,18-24,26,2021-06-11,Low Value,East,Odisha,Bhubaneswar,Existing
5200,CUST005200,Customer 005200,Female,35-44,13,2025-04-21,Low Value,West,Gujarat,Surat,Existing
5201,CUST005201,Customer 005201,Female,55+,6,2023-09-03,Low Value,North,Haryana,Gurugram,Existing
5202,CUST005202,Customer 005202,Male,25-34,5,2025-01-21,Low Value,North,Uttar Pradesh,Varanasi,Existing
5203,CUST005203,Customer 005203,Female,25-34,18,2023-01-12,Occasional,South,Karnataka,Mysuru,Existing
5204,CUST005204,Customer 005204,Female,25-34,26,2022-07-07,Low Value,East,Odisha,Bhubaneswar,Existing
5205,CUST005205,Customer 005205,Male,25-34,10,2021-06-11,Occasional,West,Maharashtra,Pune,Existing
5206,CUST005206,Customer 005206,Female,25-34,16,2021-06-02,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
5207,CUST005207,Customer 005207,Other,18-24,22,2025-01-04,At Risk,South,Andhra Pradesh,Vijayawada,Existing
5208,CUST005208,Customer 005208,Female,45-54,14,2021-11-17,Occasional,West,Goa,Panaji,Existing
5209,CUST005209,Customer 005209,Female,18-24,23,2024-01-05,Champions,South,Kerala,Kochi,Existing
5210,CUST005210,Customer 005210,Male,45-54,15,2022-01-15,At Risk,West,Madhya Pradesh,Indore,Existing
5211,CUST005211,Customer 005211,Male,35-44,3,2023-02-02,Low Value,North,Uttar Pradesh,Kanpur,Existing
5212,CUST005212,Customer 005212,Male,25-34,3,2023-03-01,Occasional,North,Uttar Pradesh,Kanpur,Existing
5213,CUST005213,Customer 005213,Female,55+,12,2025-09-20,Occasional,West,Gujarat,Ahmedabad,New
5214,CUST005214,Customer 005214,Female,35-44,23,2025-01-01,Potential Loyalist,South,Kerala,Kochi,Existing
5215,CUST005215,Customer 005215,Male,45-54,15,2025-12-19,Occasional,West,Madhya Pradesh,Indore,New
5216,CUST005216,Customer 005216,Male,25-34,11,2022-12-02,Loyal,West,Maharashtra,Nagpur,Existing
5217,CUST005217,Customer 005217,Female,35-44,10,2024-02-24,At Risk,West,Maharashtra,Pune,Existing
5218,CUST005218,Customer 005218,Male,35-44,20,2023-01-22,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
5219,CUST005219,Customer 005219,Female,35-44,15,2025-09-26,Potential Loyalist,West,Madhya Pradesh,Indore,New
5220,CUST005220,Customer 005220,Male,25-34,18,2023-07-30,At Risk,South,Karnataka,Mysuru,Existing
5221,CUST005221,Customer 005221,Male,55+,25,2024-05-08,Loyal,East,West Bengal,Kolkata,Existing
5222,CUST005222,Customer 005222,Male,35-44,14,2024-06-02,Low Value,West,Goa,Panaji,Existing
5223,CUST005223,Customer 005223,Male,55+,29,2022-08-04,Low Value,Central,Chhattisgarh,Raipur,Existing
5224,CUST005224,Customer 005224,Male,25-34,25,2024-04-30,Potential Loyalist,East,West Bengal,Kolkata,Existing
5225,CUST005225,Customer 005225,Female,35-44,6,2025-03-26,Low Value,North,Haryana,Gurugram,Existing
5226,CUST005226,Customer 005226,Male,35-44,14,2025-12-08,Occasional,West,Goa,Panaji,New
5227,CUST005227,Customer 005227,Female,18-24,16,2024-06-23,Loyal,West,Madhya Pradesh,Bhopal,Existing
5228,CUST005228,Customer 005228,Female,25-34,2,2022-02-16,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
5229,CUST005229,Customer 005229,Male,55+,19,2025-12-02,At Risk,South,Tamil Nadu,Chennai,New
5230,CUST005230,Customer 005230,Male,35-44,5,2025-03-28,Occasional,North,Uttar Pradesh,Varanasi,Existing
5231,CUST005231,Customer 005231,Male,25-34,11,2022-07-10,Occasional,West,Maharashtra,Nagpur,Existing
5232,CUST005232,Customer 005232,Female,25-34,11,2022-09-13,Loyal,West,Maharashtra,Nagpur,Existing
5233,CUST005233,Customer 005233,Male,25-34,21,2021-12-15,Occasional,South,Telangana,Hyderabad,Existing
5234,CUST005234,Customer 005234,Female,18-24,29,2024-01-19,Potential Loyalist,Central,Chhattisgarh,Raipur,Existing
5235,CUST005235,Customer 005235,Male,18-24,25,2023-09-16,Potential Loyalist,East,West Bengal,Kolkata,Existing
5236,CUST005236,Customer 005236,Male,35-44,26,2025-12-26,At Risk,East,Odisha,Bhubaneswar,New
5237,CUST005237,Customer 005237,Male,25-34,19,2025-01-25,Occasional,South,Tamil Nadu,Chennai,Existing
5238,CUST005238,Customer 005238,Male,35-44,18,2024-08-08,Loyal,South,Karnataka,Mysuru,Existing
5239,CUST005239,Customer 005239,Female,45-54,26,2024-08-07,Occasional,East,Odisha,Bhubaneswar,Existing
5240,CUST005240,Customer 005240,Male,25-34,8,2022-01-04,Loyal,North,Rajasthan,Jaipur,Existing
5241,CUST005241,Customer 005241,Female,35-44,23,2024-07-11,At Risk,South,Kerala,Kochi,Existing
5242,CUST005242,Customer 005242,Female,25-34,12,2024-07-19,Occasional,West,Gujarat,Ahmedabad,Existing
5243,CUST005243,Customer 005243,Male,25-34,9,2021-03-10,Occasional,West,Maharashtra,Mumbai,Existing
5244,CUST005244,Customer 005244,Female,35-44,3,2021-05-24,Occasional,North,Uttar Pradesh,Kanpur,Existing
5245,CUST005245,Customer 005245,Female,25-34,6,2021-02-25,Loyal,North,Haryana,Gurugram,Existing
5246,CUST005246,Customer 005246,Female,55+,21,2025-04-26,Occasional,South,Telangana,Hyderabad,Existing
5247,CUST005247,Customer 005247,Female,35-44,21,2024-01-06,Low Value,South,Telangana,Hyderabad,Existing
5248,CUST005248,Customer 005248,Male,45-54,26,2022-06-04,Low Value,East,Odisha,Bhubaneswar,Existing
5249,CUST005249,Customer 005249,Male,35-44,24,2024-08-26,Occasional,South,Kerala,Thiruvananthapuram,Existing
5250,CUST005250,Customer 005250,Male,45-54,1,2021-03-31,Low Value,North,Delhi,Delhi,Existing
5251,CUST005251,Customer 005251,Female,25-34,17,2022-01-11,Occasional,South,Karnataka,Bengaluru,Existing
5252,CUST005252,Customer 005252,Female,25-34,3,2023-02-16,Loyal,North,Uttar Pradesh,Kanpur,Existing
5253,CUST005253,Customer 005253,Female,35-44,27,2023-09-25,Occasional,East,Bihar,Patna,Existing
5254,CUST005254,Customer 005254,Male,35-44,18,2024-05-02,Low Value,South,Karnataka,Mysuru,Existing
5255,CUST005255,Customer 005255,Male,35-44,18,2025-05-26,Potential Loyalist,South,Karnataka,Mysuru,Existing
5256,CUST005256,Customer 005256,Male,25-34,2,2025-12-27,Potential Loyalist,North,Uttar Pradesh,Lucknow,New
5257,CUST005257,Customer 005257,Other,18-24,4,2021-12-03,Low Value,North,Uttar Pradesh,Noida,Existing
5258,CUST005258,Customer 005258,Male,35-44,1,2022-05-21,At Risk,North,Delhi,Delhi,Existing
5259,CUST005259,Customer 005259,Female,35-44,10,2021-04-18,Champions,West,Maharashtra,Pune,Existing
5260,CUST005260,Customer 005260,Female,35-44,25,2022-08-30,Occasional,East,West Bengal,Kolkata,Existing
5261,CUST005261,Customer 005261,Male,35-44,5,2022-05-26,Loyal,North,Uttar Pradesh,Varanasi,Existing
5262,CUST005262,Customer 005262,Male,35-44,5,2021-11-17,Potential Loyalist,North,Uttar Pradesh,Varanasi,Existing
5263,CUST005263,Customer 005263,Female,45-54,9,2025-02-08,Loyal,West,Maharashtra,Mumbai,Existing
5264,CUST005264,Customer 005264,Male,18-24,14,2021-10-13,Loyal,West,Goa,Panaji,Existing
5265,CUST005265,Customer 005265,Female,35-44,21,2023-03-26,Occasional,South,Telangana,Hyderabad,Existing
5266,CUST005266,Customer 005266,Female,45-54,13,2024-10-06,Champions,West,Gujarat,Surat,Existing
5267,CUST005267,Customer 005267,Female,45-54,13,2023-05-06,Low Value,West,Gujarat,Surat,Existing
5268,CUST005268,Customer 005268,Male,25-34,27,2024-06-22,At Risk,East,Bihar,Patna,Existing
5269,CUST005269,Customer 005269,Female,25-34,24,2022-08-10,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
5270,CUST005270,Customer 005270,Female,55+,27,2021-12-28,Loyal,East,Bihar,Patna,Existing
5271,CUST005271,Customer 005271,Female,45-54,1,2024-09-21,Low Value,North,Delhi,Delhi,Existing
5272,CUST005272,Customer 005272,Male,18-24,17,2025-07-31,Occasional,South,Karnataka,Bengaluru,New
5273,CUST005273,Customer 005273,Male,25-34,20,2021-08-10,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
5274,CUST005274,Customer 005274,Female,35-44,8,2022-12-17,Loyal,North,Rajasthan,Jaipur,Existing
5275,CUST005275,Customer 005275,Male,35-44,3,2022-03-14,Loyal,North,Uttar Pradesh,Kanpur,Existing
5276,CUST005276,Customer 005276,Female,25-34,17,2023-10-04,At Risk,South,Karnataka,Bengaluru,Existing
5277,CUST005277,Customer 005277,Female,25-34,27,2022-07-27,Occasional,East,Bihar,Patna,Existing
5278,CUST005278,Customer 005278,Male,18-24,12,2022-03-24,Low Value,West,Gujarat,Ahmedabad,Existing
5279,CUST005279,Customer 005279,Female,25-34,25,2024-07-09,Low Value,East,West Bengal,Kolkata,Existing
5280,CUST005280,Customer 005280,Male,35-44,25,2021-10-28,Loyal,East,West Bengal,Kolkata,Existing
5281,CUST005281,Customer 005281,Male,25-34,25,2025-05-20,Low Value,East,West Bengal,Kolkata,Existing
5282,CUST005282,Customer 005282,Female,25-34,25,2023-08-31,Low Value,East,West Bengal,Kolkata,Existing
5283,CUST005283,Customer 005283,Female,35-44,18,2022-07-03,At Risk,South,Karnataka,Mysuru,Existing
5284,CUST005284,Customer 005284,Female,35-44,14,2023-09-22,Potential Loyalist,West,Goa,Panaji,Existing
5285,CUST005285,Customer 005285,Female,55+,11,2023-10-01,Loyal,West,Maharashtra,Nagpur,Existing
5286,CUST005286,Customer 005286,Female,25-34,27,2024-06-11,Loyal,East,Bihar,Patna,Existing
5287,CUST005287,Customer 005287,Male,25-34,16,2024-05-09,Champions,West,Madhya Pradesh,Bhopal,Existing
5288,CUST005288,Customer 005288,Male,25-34,27,2024-11-25,At Risk,East,Bihar,Patna,Existing
5289,CUST005289,Customer 005289,Female,55+,4,2022-09-06,Low Value,North,Uttar Pradesh,Noida,Existing
5290,CUST005290,Customer 005290,Male,25-34,18,2024-02-08,At Risk,South,Karnataka,Mysuru,Existing
5291,CUST005291,Customer 005291,Male,35-44,7,2022-07-16,At Risk,North,Punjab,Ludhiana,Existing
5292,CUST005292,Customer 005292,Male,45-54,11,2022-05-23,Potential Loyalist,West,Maharashtra,Nagpur,Existing
5293,CUST005293,Customer 005293,Female,25-34,16,2023-06-10,Occasional,West,Madhya Pradesh,Bhopal,Existing
5294,CUST005294,Customer 005294,Female,25-34,16,2023-04-19,Occasional,West,Madhya Pradesh,Bhopal,Existing
5295,CUST005295,Customer 005295,Male,25-34,3,2023-03-10,Loyal,North,Uttar Pradesh,Kanpur,Existing
5296,CUST005296,Customer 005296,Female,25-34,25,2025-08-23,Occasional,East,West Bengal,Kolkata,New
