ProductKey,ProductID,ProductName,Category,Subcategory,Brand,Supplier,UnitCost,ListPrice,ProductLaunchDate,ProductStatus
887,PRD00887,Electronics Smartphones Product 0887,Electronics,Smartphones,Apex,Supplier F,14341.43,18113.18,2022-07-15,Active
888,PRD00888,Electronics Audio Product 0888,Electronics,Audio,Apex,Supplier E,3224.99,3607.26,2024-10-02,Active
889,PRD00889,Beauty & Personal Care Personal Hygiene Product 0889,Beauty & Personal Care,Personal Hygiene,Urban,Supplier A,1145.83,2003.73,2023-12-18,Active
890,PRD00890,Beauty & Personal Care Haircare Product 0890,Beauty & Personal Care,Haircare,Vertex,Supplier E,1588.13,2369.73,2021-06-04,Inactive
891,PRD00891,Home & Kitchen Storage Product 0891,Home & Kitchen,Storage,Vertex,Supplier F,593.66,902.92,2025-02-19,Active
892,PRD00892,Electronics Smartphones Product 0892,Electronics,Smartphones,Vertex,Supplier A,85935.12,100394.35,2022-05-02,Active
893,PRD00893,Fashion Footwear Product 0893,Fashion,Footwear,Vertex,Supplier D,5417.44,8214.03,2021-05-31,Active
894,PRD00894,Home & Kitchen Kitchen Appliances Product 0894,Home & Kitchen,Kitchen Appliances,XBrand,Supplier A,2011.54,2535.49,2024-10-14,Active
895,PRD00895,Beauty & Personal Care Personal Hygiene Product 0895,Beauty & Personal Care,Personal Hygiene,XBrand,Supplier C,436.15,708.45,2022-01-03,Active
896,PRD00896,Beauty & Personal Care Grooming Product 0896,Beauty & Personal Care,Grooming,Zenith,Supplier F,70.18,109.84,2023-12-07,Active
897,PRD00897,Home & Kitchen Home Decor Product 0897,Home & Kitchen,Home Decor,Nova,Supplier E,15188.13,21562.04,2021-07-26,Active
898,PRD00898,Home & Kitchen Home Decor Product 0898,Home & Kitchen,Home Decor,Apex,Supplier E,5970.62,8973.3,2022-03-26,Active
899,PRD00899,Sports & Lifestyle Lifestyle Accessories Product 0899,Sports & Lifestyle,Lifestyle Accessories,Apex,Supplier E,150.78,218.97,2025-02-15,Active
900,PRD00900,Fashion Kids Apparel Product 0900,Fashion,Kids Apparel,Apex,Supplier B,4186.48,6523.71,2023-07-13,Active
901,PRD00901,Beauty & Personal Care Grooming Product 0901,Beauty & Personal Care,Grooming,Apex,Supplier B,316.02,441.41,2022-11-28,Active
902,PRD00902,Electronics Laptops Product 0902,Electronics,Laptops,Vertex,Supplier C,71115.82,83264.7,2022-07-24,Active
903,PRD00903,Fashion Womens Apparel Product 0903,Fashion,Womens Apparel,Vertex,Supplier D,5890.1,9307.56,2021-05-23,Active
904,PRD00904,Electronics Wearables Product 0904,Electronics,Wearables,XBrand,Supplier B,22001.04,27249.12,2024-11-24,Active
905,PRD00905,Fashion Womens Apparel Product 0905,Fashion,Womens Apparel,Prime,Supplier A,2647.52,3949.23,2024-01-26,Active
906,PRD00906,Sports & Lifestyle Fitness Product 0906,Sports & Lifestyle,Fitness,Urban,Supplier F,1939.2,3032.89,2023-12-07,Active
907,PRD00907,Fashion Womens Apparel Product 0907,Fashion,Womens Apparel,Vertex,Supplier C,868.25,1291.32,2021-07-10,Active
908,PRD00908,Electronics Accessories Product 0908,Electronics,Accessories,Vertex,Supplier D,1044.25,1318.57,2021-05-20,Active
909,PRD00909,Electronics Televisions Product 0909,Electronics,Televisions,Orion,Supplier A,1067.11,1286.83,2022-09-07,Active
910,PRD00910,Fashion Womens Apparel Product 0910,Fashion,Womens Apparel,Vertex,Supplier E,1008.37,1507.56,2024-06-08,Active
911,PRD00911,Electronics Accessories Product 0911,Electronics,Accessories,Prime,Supplier B,25519.32,28024.52,2024-09-25,Active
912,PRD00912,Electronics Audio Product 0912,Electronics,Audio,Prime,Supplier A,14516.91,17879.83,2023-07-14,Active
913,PRD00913,Grocery & FMCG Snacks Product 0913,Grocery & FMCG,Snacks,XBrand,Supplier D,3104.66,3438.36,2025-02-23,Active
914,PRD00914,Fashion Mens Apparel Product 0914,Fashion,Mens Apparel,Vertex,Supplier C,6211.41,10038.31,2023-12-09,Active
915,PRD00915,Home & Kitchen Kitchen Appliances Product 0915,Home & Kitchen,Kitchen Appliances,Zenith,Supplier A,29051.95,39392.35,2022-09-16,Active
916,PRD00916,Sports & Lifestyle Lifestyle Accessories Product 0916,Sports & Lifestyle,Lifestyle Accessories,Orion,Supplier C,2172.62,3525.88,2025-01-16,Active
917,PRD00917,Electronics Wearables Product 0917,Electronics,Wearables,Urban,Supplier E,76145.18,88824.17,2024-09-01,Active
918,PRD00918,Sports & Lifestyle Lifestyle Accessories Product 0918,Sports & Lifestyle,Lifestyle Accessories,Apex,Supplier D,615.23,852.87,2024-09-07,Active
919,PRD00919,Home & Kitchen Furniture Product 0919,Home & Kitchen,Furniture,Vertex,Supplier D,1569.89,2035.56,2021-03-28,Inactive
920,PRD00920,Grocery & FMCG Beverages Product 0920,Grocery & FMCG,Beverages,XBrand,Supplier B,88.52,106.15,2025-02-06,Active
921,PRD00921,Beauty & Personal Care Cosmetics Product 0921,Beauty & Personal Care,Cosmetics,XBrand,Supplier F,79.35,136.67,2021-10-09,Active
922,PRD00922,Grocery & FMCG Packaged Food Product 0922,Grocery & FMCG,Packaged Food,Zenith,Supplier D,51.84,58.54,2023-02-03,Active
923,PRD00923,Sports & Lifestyle Outdoor Product 0923,Sports & Lifestyle,Outdoor,Urban,Supplier A,205.75,275.8,2024-01-03,Active
924,PRD00924,Home & Kitchen Storage Product 0924,Home & Kitchen,Storage,Orion,Supplier A,13359.34,19952.79,2022-03-29,Active
925,PRD00925,Sports & Lifestyle Fitness Product 0925,Sports & Lifestyle,Fitness,Nova,Supplier A,455.69,644.28,2021-02-16,Active
926,PRD00926,Fashion Kids Apparel Product 0926,Fashion,Kids Apparel,XBrand,Supplier E,1084.68,1885.47,2024-01-25,Active
927,PRD00927,Fashion Kids Apparel Product 0927,Fashion,Kids Apparel,Prime,Supplier D,3836.3,5925.84,2023-07-27,Inactive
928,PRD00928,Home & Kitchen Cookware Product 0928,Home & Kitchen,Cookware,Prime,Supplier D,7508.48,11108.05,2021-01-31,Active
929,PRD00929,Fashion Footwear Product 0929,Fashion,Footwear,Apex,Supplier A,207.77,310.38,2022-06-18,Active
930,PRD00930,Electronics Accessories Product 0930,Electronics,Accessories,XBrand,Supplier B,75350.16,92300.59,2021-01-17,Active
931,PRD00931,Fashion Footwear Product 0931,Fashion,Footwear,Orion,Supplier B,1613.11,2504.55,2024-05-20,Inactive
932,PRD00932,Fashion Womens Apparel Product 0932,Fashion,Womens Apparel,Apex,Supplier D,753.68,1166.88,2024-06-12,Active
933,PRD00933,Grocery & FMCG Staples Product 0933,Grocery & FMCG,Staples,XBrand,Supplier D,1031.49,1174.6,2022-01-27,Active
934,PRD00934,Grocery & FMCG Packaged Food Product 0934,Grocery & FMCG,Packaged Food,Urban,Supplier C,1411.27,1692.42,2023-10-04,Active
935,PRD00935,Fashion Footwear Product 0935,Fashion,Footwear,Vertex,Supplier D,361.44,547.9,2021-12-20,Active
936,PRD00936,Home & Kitchen Cookware Product 0936,Home & Kitchen,Cookware,Orion,Supplier A,1616.11,2298.44,2021-11-01,Active
937,PRD00937,Home & Kitchen Home Decor Product 0937,Home & Kitchen,Home Decor,XBrand,Supplier F,633.19,890.36,2022-05-24,Active
938,PRD00938,Home & Kitchen Storage Product 0938,Home & Kitchen,Storage,Orion,Supplier E,28739.35,38374.52,2022-12-13,Active
939,PRD00939,Electronics Televisions Product 0939,Electronics,Televisions,Nova,Supplier D,73520.54,94141.58,2024-11-19,Active
940,PRD00940,Home & Kitchen Kitchen Appliances Product 0940,Home & Kitchen,Kitchen Appliances,Orion,Supplier D,293.39,375.96,2024-12-25,Active
941,PRD00941,Home & Kitchen Storage Product 0941,Home & Kitchen,Storage,Orion,Supplier A,39038.06,59411.03,2022-11-16,Active
942,PRD00942,Sports & Lifestyle Fitness Product 0942,Sports & Lifestyle,Fitness,Prime,Supplier C,266.29,334.11,2023-02-25,Inactive
943,PRD00943,Fashion Womens Apparel Product 0943,Fashion,Womens Apparel,Urban,Supplier F,309.46,561.84,2023-05-07,Inactive
944,PRD00944,Home & Kitchen Furniture Product 0944,Home & Kitchen,Furniture,Vertex,Supplier D,430.18,585.62,2021-06-26,Active
945,PRD00945,Beauty & Personal Care Cosmetics Product 0945,Beauty & Personal Care,Cosmetics,Vertex,Supplier B,3700.6,4967.91,2024-11-30,Inactive
946,PRD00946,Electronics Accessories Product 0946,Electronics,Accessories,Prime,Supplier B,16671.01,18918.18,2021-10-28,Active
947,PRD00947,Fashion Mens Apparel Product 0947,Fashion,Mens Apparel,Orion,Supplier B,6066.37,8749.89,2022-03-21,Active
948,PRD00948,Beauty & Personal Care Haircare Product 0948,Beauty & Personal Care,Haircare,Vertex,Supplier E,1369.79,2355.83,2024-02-25,Active
949,PRD00949,Fashion Mens Apparel Product 0949,Fashion,Mens Apparel,Apex,Supplier E,528.83,711.71,2024-10-04,Active
950,PRD00950,Fashion Footwear Product 0950,Fashion,Footwear,Urban,Supplier F,1027.48,1484.46,2021-01-21,Active
951,PRD00951,Sports & Lifestyle Fitness Product 0951,Sports & Lifestyle,Fitness,Nova,Supplier D,9294.52,14524.33,2023-10-13,Active
952,PRD00952,Grocery & FMCG Packaged Food Product 0952,Grocery & FMCG,Packaged Food,Prime,Supplier D,294.23,342.39,2022-12-12,Active
953,PRD00953,Beauty & Personal Care Grooming Product 0953,Beauty & Personal Care,Grooming,XBrand,Supplier D,874.5,1609.87,2022-12-02,Active
954,PRD00954,Fashion Womens Apparel Product 0954,Fashion,Womens Apparel,XBrand,Supplier E,1097.19,1578.9,2024-12-14,Active
955,PRD00955,Beauty & Personal Care Personal Hygiene Product 0955,Beauty & Personal Care,Personal Hygiene,XBrand,Supplier F,207.21,336.4,2021-06-01,Active
956,PRD00956,Home & Kitchen Cookware Product 0956,Home & Kitchen,Cookware,Zenith,Supplier D,2191.81,2941.31,2024-03-29,Active
957,PRD00957,Fashion Footwear Product 0957,Fashion,Footwear,Urban,Supplier A,259.01,427.21,2023-05-09,Inactive
958,PRD00958,Electronics Audio Product 0958,Electronics,Audio,Nova,Supplier C,2183.03,2446.17,2025-02-12,Active
959,PRD00959,Fashion Accessories Product 0959,Fashion,Accessories,Vertex,Supplier B,1060.18,1504.99,2025-01-06,Inactive
960,PRD00960,Fashion Womens Apparel Product 0960,Fashion,Womens Apparel,Nova,Supplier B,1987.17,2940.87,2021-04-06,Active
961,PRD00961,Home & Kitchen Cookware Product 0961,Home & Kitchen,Cookware,Nova,Supplier A,2140.24,2937.15,2024-10-07,Active
962,PRD00962,Sports & Lifestyle Fitness Product 0962,Sports & Lifestyle,Fitness,Prime,Supplier D,450.28,585.65,2024-01-04,Active
963,PRD00963,Sports & Lifestyle Outdoor Product 0963,Sports & Lifestyle,Outdoor,Urban,Supplier F,15131.84,21215.19,2023-05-28,Active
964,PRD00964,Beauty & Personal Care Haircare Product 0964,Beauty & Personal Care,Haircare,XBrand,Supplier F,491.47,663.16,2022-10-02,Active
965,PRD00965,Fashion Mens Apparel Product 0965,Fashion,Mens Apparel,Prime,Supplier E,1342.93,2101.07,2024-10-14,Active
966,PRD00966,Grocery & FMCG Household Care Product 0966,Grocery & FMCG,Household Care,Vertex,Supplier D,547.5,644.65,2024-03-02,Active
967,PRD00967,Electronics Televisions Product 0967,Electronics,Televisions,Nova,Supplier F,1789.99,2023.3,2022-02-04,Active
968,PRD00968,Grocery & FMCG Household Care Product 0968,Grocery & FMCG,Household Care,Orion,Supplier D,2545.48,3084.38,2024-03-08,Active
969,PRD00969,Electronics Accessories Product 0969,Electronics,Accessories,XBrand,Supplier B,1384.15,1627.78,2021-09-03,Active
970,PRD00970,Grocery & FMCG Beverages Product 0970,Grocery & FMCG,Beverages,Zenith,Supplier B,69.19,75.7,2024-08-07,Active
971,PRD00971,Home & Kitchen Cookware Product 0971,Home & Kitchen,Cookware,Urban,Supplier E,1114.86,1401.33,2021-04-22,Active
972,PRD00972,Grocery & FMCG Packaged Food Product 0972,Grocery & FMCG,Packaged Food,Apex,Supplier B,1428.73,1648.61,2024-04-08,Active
973,PRD00973,Sports & Lifestyle Sports Equipment Product 0973,Sports & Lifestyle,Sports Equipment,Zenith,Supplier D,340.58,426.71,2024-06-17,Active
974,PRD00974,Electronics Accessories Product 0974,Electronics,Accessories,Nova,Supplier A,49194.01,54944.95,2024-09-22,Active
975,PRD00975,Fashion Footwear Product 0975,Fashion,Footwear,Nova,Supplier E,2191.14,3209.92,2024-03-07,Active
976,PRD00976,Sports & Lifestyle Fitness Product 0976,Sports & Lifestyle,Fitness,Nova,Supplier A,3271.44,4439.65,2024-06-13,Active
977,PRD00977,Fashion Kids Apparel Product 0977,Fashion,Kids Apparel,Nova,Supplier D,296.45,420.25,2023-03-05,Active
978,PRD00978,Grocery & FMCG Packaged Food Product 0978,Grocery & FMCG,Packaged Food,XBrand,Supplier E,56.45,64.36,2023-10-24,Active
979,PRD00979,Beauty & Personal Care Personal Hygiene Product 0979,Beauty & Personal Care,Personal Hygiene,Urban,Supplier A,1413.07,2065.74,2021-04-26,Active
980,PRD00980,Fashion Womens Apparel Product 0980,Fashion,Womens Apparel,Zenith,Supplier E,202.57,313.47,2025-02-04,Inactive
981,PRD00981,Home & Kitchen Kitchen Appliances Product 0981,Home & Kitchen,Kitchen Appliances,Prime,Supplier D,4937.47,7523.06,2024-02-29,Inactive
982,PRD00982,Home & Kitchen Furniture Product 0982,Home & Kitchen,Furniture,XBrand,Supplier F,5048.33,6822.99,2023-07-23,Active
983,PRD00983,Grocery & FMCG Household Care Product 0983,Grocery & FMCG,Household Care,Urban,Supplier E,583.77,705.71,2025-02-15,Active
984,PRD00984,Fashion Womens Apparel Product 0984,Fashion,Womens Apparel,Zenith,Supplier F,5250.6,7660.59,2024-11-25,Inactive
985,PRD00985,Fashion Mens Apparel Product 0985,Fashion,Mens Apparel,Prime,Supplier D,528.0,757.01,2024-05-09,Active
986,PRD00986,Fashion Footwear Product 0986,Fashion,Footwear,Nova,Supplier E,1295.42,2154.76,2021-10-19,Active
987,PRD00987,Beauty & Personal Care Haircare Product 0987,Beauty & Personal Care,Haircare,Urban,Supplier E,740.29,1009.88,2021-12-08,Active
988,PRD00988,Grocery & FMCG Packaged Food Product 0988,Grocery & FMCG,Packaged Food,Nova,Supplier F,1506.34,1794.54,2023-10-12,Active
989,PRD00989,Sports & Lifestyle Outdoor Product 0989,Sports & Lifestyle,Outdoor,Orion,Supplier B,616.41,923.9,2024-05-24,Active
990,PRD00990,Fashion Accessories Product 0990,Fashion,Accessories,Urban,Supplier F,909.05,1588.75,2022-08-08,Active
991,PRD00991,Grocery & FMCG Household Care Product 0991,Grocery & FMCG,Household Care,Vertex,Supplier F,3315.25,3821.8,2024-10-21,Active
992,PRD00992,Grocery & FMCG Staples Product 0992,Grocery & FMCG,Staples,Apex,Supplier F,1222.73,1470.22,2025-02-01,Active
993,PRD00993,Beauty & Personal Care Personal Hygiene Product 0993,Beauty & Personal Care,Personal Hygiene,Nova,Supplier D,655.24,975.51,2024-12-12,Active
994,PRD00994,Sports & Lifestyle Sports Equipment Product 0994,Sports & Lifestyle,Sports Equipment,Nova,Supplier C,8188.73,10831.84,2021-01-27,Active
995,PRD00995,Home & Kitchen Home Decor Product 0995,Home & Kitchen,Home Decor,Nova,Supplier F,1375.89,2044.94,2022-03-31,Active
996,PRD00996,Electronics Televisions Product 0996,Electronics,Televisions,Vertex,Supplier E,30605.44,35444.85,2023-07-07,Active
997,PRD00997,Grocery & FMCG Packaged Food Product 0997,Grocery & FMCG,Packaged Food,XBrand,Supplier A,67.18,75.97,2022-08-03,Inactive
998,PRD00998,Fashion Womens Apparel Product 0998,Fashion,Womens Apparel,Prime,Supplier B,650.04,909.43,2021-01-14,Active
999,PRD00999,Grocery & FMCG Packaged Food Product 0999,Grocery & FMCG,Packaged Food,Nova,Supplier F,1815.46,2028.91,2021-04-08,Active
1000,PRD01000,Grocery & FMCG Beverages Product 1000,Grocery & FMCG,Beverages,Nova,Supplier F,296.48,336.37,2021-10-06,Active
1001,PRD01001,Electronics Audio Product 1001,Electronics,Audio,Zenith,Supplier B,118163.55,136566.25,2022-05-05,Active
1002,PRD01002,Grocery & FMCG Packaged Food Product 1002,Grocery & FMCG,Packaged Food,Zenith,Supplier F,29.95,32.88,2023-09-12,Active
1003,PRD01003,Fashion Footwear Product 1003,Fashion,Footwear,XBrand,Supplier E,1903.83,3021.35,2023-08-19,Active
1004,PRD01004,Fashion Accessories Product 1004,Fashion,Accessories,XBrand,Supplier C,1022.5,1540.77,2022-09-16,Active
1005,PRD01005,Beauty & Personal Care Personal Hygiene Product 1005,Beauty & Personal Care,Personal Hygiene,Apex,Supplier F,78.84,126.98,2021-07-26,Active
1006,PRD01006,Sports & Lifestyle Outdoor Product 1006,Sports & Lifestyle,Outdoor,Urban,Supplier B,2227.99,2893.16,2024-06-10,Active
1007,PRD01007,Electronics Audio Product 1007,Electronics,Audio,Nova,Supplier F,1242.15,1376.04,2022-08-20,Inactive
1008,PRD01008,Fashion Womens Apparel Product 1008,Fashion,Womens Apparel,Urban,Supplier D,278.91,444.08,2022-11-26,Active
1009,PRD01009,Beauty & Personal Care Grooming Product 1009,Beauty & Personal Care,Grooming,Orion,Supplier E,168.46,245.16,2024-06-16,Active
1010,PRD01010,Beauty & Personal Care Personal Hygiene Product 1010,Beauty & Personal Care,Personal Hygiene,XBrand,Supplier E,112.61,220.57,2021-09-07,Active
1011,PRD01011,Beauty & Personal Care Personal Hygiene Product 1011,Beauty & Personal Care,Personal Hygiene,XBrand,Supplier C,3539.51,5112.11,2023-01-10,Active
1012,PRD01012,Electronics Wearables Product 1012,Electronics,Wearables,Apex,Supplier D,3953.42,4438.98,2021-11-02,Active
1013,PRD01013,Home & Kitchen Storage Product 1013,Home & Kitchen,Storage,Prime,Supplier D,3103.55,3800.27,2025-01-26,Active
1014,PRD01014,Home & Kitchen Kitchen Appliances Product 1014,Home & Kitchen,Kitchen Appliances,Vertex,Supplier C,8150.97,11149.48,2024-06-13,Active
1015,PRD01015,Grocery & FMCG Beverages Product 1015,Grocery & FMCG,Beverages,Vertex,Supplier A,4812.68,5326.35,2024-08-07,Active
1016,PRD01016,Home & Kitchen Storage Product 1016,Home & Kitchen,Storage,Vertex,Supplier F,16938.19,24714.06,2023-11-29,Active
1017,PRD01017,Home & Kitchen Storage Product 1017,Home & Kitchen,Storage,XBrand,Supplier D,320.94,426.64,2023-09-25,Inactive
1018,PRD01018,Sports & Lifestyle Outdoor Product 1018,Sports & Lifestyle,Outdoor,Nova,Supplier A,367.51,490.63,2022-12-19,Active
1019,PRD01019,Electronics Accessories Product 1019,Electronics,Accessories,Zenith,Supplier A,2669.48,3169.92,2021-07-02,Active
1020,PRD01020,Sports & Lifestyle Fitness Product 1020,Sports & Lifestyle,Fitness,Apex,Supplier E,1076.64,1763.67,2022-10-07,Active
1021,PRD01021,Beauty & Personal Care Haircare Product 1021,Beauty & Personal Care,Haircare,Prime,Supplier F,89.86,177.39,2021-01-30,Active
1022,PRD01022,Grocery & FMCG Staples Product 1022,Grocery & FMCG,Staples,Orion,Supplier E,70.66,83.85,2024-11-12,Active
1023,PRD01023,Home & Kitchen Home Decor Product 1023,Home & Kitchen,Home Decor,Vertex,Supplier B,1208.78,1519.19,2023-02-06,Active
1024,PRD01024,Electronics Audio Product 1024,Electronics,Audio,Apex,Supplier E,62499.49,71284.65,2024-03-12,Active
1025,PRD01025,Grocery & FMCG Staples Product 1025,Grocery & FMCG,Staples,Zenith,Supplier D,1036.22,1200.22,2022-09-07,Active
1026,PRD01026,Grocery & FMCG Household Care Product 1026,Grocery & FMCG,Household Care,Zenith,Supplier D,326.6,375.22,2024-12-13,Active
1027,PRD01027,Grocery & FMCG Snacks Product 1027,Grocery & FMCG,Snacks,XBrand,Supplier F,1725.61,1893.73,2023-10-02,Inactive
1028,PRD01028,Electronics Audio Product 1028,Electronics,Audio,Vertex,Supplier A,20981.01,26404.94,2021-03-15,Active
1029,PRD01029,Grocery & FMCG Packaged Food Product 1029,Grocery & FMCG,Packaged Food,Prime,Supplier D,25.95,28.64,2023-12-15,Active
1030,PRD01030,Grocery & FMCG Staples Product 1030,Grocery & FMCG,Staples,Orion,Supplier E,1506.04,1718.69,2023-08-20,Inactive
1031,PRD01031,Beauty & Personal Care Grooming Product 1031,Beauty & Personal Care,Grooming,Urban,Supplier E,456.31,637.52,2021-01-24,Active
1032,PRD01032,Grocery & FMCG Staples Product 1032,Grocery & FMCG,Staples,Zenith,Supplier F,423.21,466.43,2023-11-12,Active
1033,PRD01033,Grocery & FMCG Household Care Product 1033,Grocery & FMCG,Household Care,Zenith,Supplier E,326.27,386.74,2022-03-04,Active
1034,PRD01034,Beauty & Personal Care Haircare Product 1034,Beauty & Personal Care,Haircare,Orion,Supplier C,205.35,326.06,2023-11-22,Active
1035,PRD01035,Electronics Laptops Product 1035,Electronics,Laptops,Zenith,Supplier F,118521.56,143859.72,2023-05-13,Active
1036,PRD01036,Fashion Accessories Product 1036,Fashion,Accessories,Prime,Supplier F,5376.22,8059.93,2021-12-05,Active
