TargetKey,TargetMonth,StoreKey,Category,RevenueTarget,ProfitTarget,UnitsTarget
2228,2025-07-01,12,Home & Kitchen,42173.98,9399.61,39
2229,2025-07-01,12,Fashion,46654.03,7111.87,21
2230,2025-07-01,12,Beauty & Personal Care,36705.52,6337.27,20
2231,2025-07-01,12,Grocery & FMCG,39278.33,8412.67,48
2232,2025-07-01,12,Sports & Lifestyle,25208.15,6370.17,30
2233,2025-07-01,13,Electronics,45959.91,13625.23,27
2234,2025-07-01,13,Home & Kitchen,41956.84,11595.91,28
2235,2025-07-01,13,Fashion,42375.08,6769.55,23
2236,2025-07-01,13,Beauty & Personal Care,39329.78,11448.79,20
2237,2025-07-01,13,Grocery & FMCG,36362.48,10328.15,26
2238,2025-07-01,13,Sports & Lifestyle,20097.85,4270.91,20
2239,2025-07-01,14,Electronics,57659.27,8856.19,29
2240,2025-07-01,14,Home & Kitchen,59079.73,15132.42,50
2241,2025-07-01,14,Fashion,59287.31,14518.59,25
2242,2025-07-01,14,Beauty & Personal Care,47823.62,13408.78,32
2243,2025-07-01,14,Grocery & FMCG,63036.78,16568.37,29
2244,2025-07-01,14,Sports & Lifestyle,33285.28,6710.82,20
2245,2025-07-01,15,Electronics,44145.0,7176.31,25
2246,2025-07-01,15,Home & Kitchen,46031.63,13117.45,52
2247,2025-07-01,15,Fashion,41699.35,11715.25,20
2248,2025-07-01,15,Beauty & Personal Care,32909.49,6028.33,20
2249,2025-07-01,15,Grocery & FMCG,38398.56,8513.49,26
2250,2025-07-01,15,Sports & Lifestyle,25120.81,3956.94,20
2251,2025-07-01,16,Electronics,48880.4,14243.04,28
2252,2025-07-01,16,Home & Kitchen,47476.48,11645.8,27
2253,2025-07-01,16,Fashion,61881.44,18386.19,41
2254,2025-07-01,16,Beauty & Personal Care,47343.82,7661.08,32
2255,2025-07-01,16,Grocery & FMCG,50159.82,13522.32,36
2256,2025-07-01,16,Sports & Lifestyle,33059.35,6734.52,32
2257,2025-07-01,17,Electronics,55141.03,11013.51,25
2258,2025-07-01,17,Home & Kitchen,47767.34,9790.39,48
2259,2025-07-01,17,Fashion,57781.21,9382.53,24
2260,2025-07-01,17,Beauty & Personal Care,43310.99,6300.14,28
2261,2025-07-01,17,Grocery & FMCG,47889.52,11158.25,34
2262,2025-07-01,17,Sports & Lifestyle,29880.4,6318.61,20
2263,2025-07-01,18,Electronics,25166.46,6458.29,20
2264,2025-07-01,18,Home & Kitchen,24112.36,7081.07,20
2265,2025-07-01,18,Fashion,29302.28,6210.95,22
2266,2025-07-01,18,Beauty & Personal Care,26082.07,7427.82,20
2267,2025-07-01,18,Grocery & FMCG,21819.63,5736.54,25
2268,2025-07-01,18,Sports & Lifestyle,12439.79,3550.52,20
2269,2025-07-01,19,Electronics,32471.86,6085.43,33
2270,2025-07-01,19,Home & Kitchen,29800.46,4651.98,20
2271,2025-07-01,19,Fashion,33042.29,5494.15,20
2272,2025-07-01,19,Beauty & Personal Care,24598.32,4019.99,20
2273,2025-07-01,19,Grocery & FMCG,36644.68,8881.01,22
2274,2025-07-01,19,Sports & Lifestyle,17884.83,3778.5,20
2275,2025-07-01,20,Electronics,32395.44,8045.71,20
2276,2025-07-01,20,Home & Kitchen,29931.66,4860.33,32
2277,2025-07-01,20,Fashion,55489.75,8138.72,46
2278,2025-07-01,20,Beauty & Personal Care,34580.96,7577.86,20
2279,2025-07-01,20,Grocery & FMCG,38452.53,11110.14,20
2280,2025-07-01,20,Sports & Lifestyle,21414.94,4371.32,20
2281,2025-07-01,21,Electronics,62909.07,10025.85,25
2282,2025-07-01,21,Home & Kitchen,56242.67,9185.63,52
2283,2025-07-01,21,Fashion,68000.51,12337.52,36
2284,2025-07-01,21,Beauty & Personal Care,46256.77,7837.74,29
2285,2025-07-01,21,Grocery & FMCG,54097.07,11670.74,62
2286,2025-07-01,21,Sports & Lifestyle,28973.62,4421.2,20
2287,2025-07-01,22,Electronics,77957.22,11904.79,85
2288,2025-07-01,22,Home & Kitchen,65785.98,13737.01,32
2289,2025-07-01,22,Fashion,66201.0,17681.37,74
2290,2025-07-01,22,Beauty & Personal Care,47342.07,11406.06,36
2291,2025-07-01,22,Grocery & FMCG,58775.25,9059.22,31
2292,2025-07-01,22,Sports & Lifestyle,29502.39,8066.37,20
2293,2025-07-01,23,Electronics,54305.33,14074.38,25
2294,2025-07-01,23,Home & Kitchen,31718.28,7002.24,20
2295,2025-07-01,23,Fashion,52425.14,8417.17,25
2296,2025-07-01,23,Beauty & Personal Care,39548.22,9518.83,22
2297,2025-07-01,23,Grocery & FMCG,34879.72,7317.97,20
2298,2025-07-01,23,Sports & Lifestyle,24087.94,6033.58,20
2299,2025-07-01,24,Electronics,51848.58,14716.06,24
2300,2025-07-01,24,Home & Kitchen,44375.34,9583.12,20
2301,2025-07-01,24,Fashion,52597.79,15351.25,21
2302,2025-07-01,24,Beauty & Personal Care,42020.02,11774.33,31
2303,2025-07-01,24,Grocery & FMCG,43651.3,12212.11,31
2304,2025-07-01,24,Sports & Lifestyle,23456.56,5161.7,20
2305,2025-07-01,25,Electronics,64553.89,18946.09,40
2306,2025-07-01,25,Home & Kitchen,50821.14,13858.64,31
2307,2025-07-01,25,Fashion,51622.21,8945.67,34
2308,2025-07-01,25,Beauty & Personal Care,48181.47,11661.75,31
2309,2025-07-01,25,Grocery & FMCG,54004.85,12055.64,22
2310,2025-07-01,25,Sports & Lifestyle,23324.38,6338.23,20
2311,2025-07-01,26,Electronics,41725.91,9144.15,28
2312,2025-07-01,26,Home & Kitchen,32515.19,9049.73,20
2313,2025-07-01,26,Fashion,35012.36,7779.92,26
2314,2025-07-01,26,Beauty & Personal Care,29412.27,4356.36,20
2315,2025-07-01,26,Grocery & FMCG,34142.45,5721.48,38
2316,2025-07-01,26,Sports & Lifestyle,20377.81,4590.19,20
2317,2025-07-01,27,Electronics,52754.14,7473.2,23
2318,2025-07-01,27,Home & Kitchen,39984.73,8378.51,20
2319,2025-07-01,27,Fashion,47370.26,9277.64,23
2320,2025-07-01,27,Beauty & Personal Care,36529.92,6484.68,20
2321,2025-07-01,27,Grocery & FMCG,39323.35,9677.77,36
2322,2025-07-01,27,Sports & Lifestyle,27300.0,4058.41,20
2323,2025-07-01,28,Electronics,57087.14,9566.65,68
2324,2025-07-01,28,Home & Kitchen,51683.68,14884.14,25
2325,2025-07-01,28,Fashion,53451.05,11132.04,22
2326,2025-07-01,28,Beauty & Personal Care,55602.3,10466.13,62
2327,2025-07-01,28,Grocery & FMCG,55758.97,10628.42,57
2328,2025-07-01,28,Sports & Lifestyle,30916.89,4701.15,20
2329,2025-07-01,29,Electronics,61372.26,13866.49,61
2330,2025-07-01,29,Home & Kitchen,54907.74,9350.29,22
2331,2025-07-01,29,Fashion,73629.84,13430.29,48
2332,2025-07-01,29,Beauty & Personal Care,48507.24,11245.06,38
2333,2025-07-01,29,Grocery & FMCG,60636.11,12710.02,28
2334,2025-07-01,29,Sports & Lifestyle,31394.4,6000.4,30
2335,2025-07-01,30,Electronics,53260.07,7882.44,30
2336,2025-07-01,30,Home & Kitchen,52201.89,11311.39,33
2337,2025-07-01,30,Fashion,48449.0,10343.85,38
2338,2025-07-01,30,Beauty & Personal Care,44413.61,11077.7,25
2339,2025-07-01,30,Grocery & FMCG,56377.62,11830.68,26
2340,2025-07-01,30,Sports & Lifestyle,27197.29,7264.17,20
2341,2025-07-01,31,Electronics,33288.17,7125.04,20
2342,2025-07-01,31,Home & Kitchen,29814.98,8795.09,20
2343,2025-07-01,31,Fashion,34362.3,8463.43,20
2344,2025-07-01,31,Beauty & Personal Care,24209.5,6896.26,20
2345,2025-07-01,31,Grocery & FMCG,27889.09,4735.64,20
2346,2025-07-01,31,Sports & Lifestyle,16287.92,2377.24,20
2347,2025-07-01,32,Electronics,45233.32,9563.98,22
2348,2025-07-01,32,Home & Kitchen,37691.95,5846.71,20
2349,2025-07-01,32,Fashion,52314.89,7446.94,42
2350,2025-07-01,32,Beauty & Personal Care,36411.78,10827.82,30
2351,2025-07-01,32,Grocery & FMCG,32552.18,8971.89,23
2352,2025-07-01,32,Sports & Lifestyle,19921.84,3230.23,20
2353,2025-07-01,33,Electronics,51809.15,13957.77,36
2354,2025-07-01,33,Home & Kitchen,57884.11,15582.26,27
2355,2025-07-01,33,Fashion,51159.98,14067.83,44
2356,2025-07-01,33,Beauty & Personal Care,40231.01,11817.1,20
2357,2025-07-01,33,Grocery & FMCG,43258.65,12639.62,20
2358,2025-07-01,33,Sports & Lifestyle,30080.04,6348.33,25
2359,2025-07-01,34,Electronics,28397.61,8479.45,20
2360,2025-07-01,34,Home & Kitchen,28698.65,8588.52,20
2361,2025-07-01,34,Fashion,33663.14,6403.55,29
2362,2025-07-01,34,Beauty & Personal Care,22527.48,5655.58,20
2363,2025-07-01,34,Grocery & FMCG,32362.65,8062.31,20
2364,2025-07-01,34,Sports & Lifestyle,17222.45,2479.92,20
2365,2025-07-01,35,Electronics,48812.84,12125.25,23
2366,2025-07-01,35,Home & Kitchen,50902.37,9897.0,57
2367,2025-07-01,35,Fashion,68449.46,11658.58,31
2368,2025-07-01,35,Beauty & Personal Care,46200.69,9685.27,46
2369,2025-07-01,35,Grocery & FMCG,51188.66,9005.88,44
2370,2025-07-01,35,Sports & Lifestyle,25393.04,5687.4,20
2371,2025-07-01,36,Electronics,29145.77,6224.66,20
2372,2025-07-01,36,Home & Kitchen,29398.53,6520.55,20
2373,2025-07-01,36,Fashion,30050.08,6203.4,22
2374,2025-07-01,36,Beauty & Personal Care,25487.39,5365.98,20
2375,2025-07-01,36,Grocery & FMCG,28888.52,7878.31,32
2376,2025-07-01,36,Sports & Lifestyle,18028.26,3185.5,20
2377,2025-07-01,37,Electronics,43381.34,10308.14,20
2378,2025-07-01,37,Home & Kitchen,53083.61,10167.83,27
2379,2025-07-01,37,Fashion,60323.36,13862.53,24
2380,2025-07-01,37,Beauty & Personal Care,33301.94,5228.13,20
2381,2025-07-01,37,Grocery & FMCG,40514.06,7939.63,46
2382,2025-07-01,37,Sports & Lifestyle,26312.12,5132.0,23
2383,2025-07-01,38,Electronics,55972.53,13891.08,51
2384,2025-07-01,38,Home & Kitchen,58829.95,12178.33,34
2385,2025-07-01,38,Fashion,58403.71,11924.74,35
2386,2025-07-01,38,Beauty & Personal Care,49496.8,7813.57,30
2387,2025-07-01,38,Grocery & FMCG,40105.8,9719.12,20
2388,2025-07-01,38,Sports & Lifestyle,29179.7,5960.77,22
2389,2025-07-01,39,Electronics,54342.56,7896.99,43
2390,2025-07-01,39,Home & Kitchen,50737.04,7256.1,28
2391,2025-07-01,39,Fashion,61443.53,12459.37,43
2392,2025-07-01,39,Beauty & Personal Care,55359.31,8855.61,40
2393,2025-07-01,39,Grocery & FMCG,50922.97,9376.99,55
2394,2025-07-01,39,Sports & Lifestyle,29733.32,5066.56,20
2395,2025-07-01,40,Electronics,44943.5,10819.19,25
2396,2025-07-01,40,Home & Kitchen,44609.84,11935.99,27
2397,2025-07-01,40,Fashion,47609.06,10272.38,20
2398,2025-07-01,40,Beauty & Personal Care,46201.9,12179.77,21
2399,2025-07-01,40,Grocery & FMCG,38331.95,5660.0,28
2400,2025-07-01,40,Sports & Lifestyle,25179.6,6768.1,20
2401,2025-07-01,41,Electronics,34927.4,8832.0,20
2402,2025-07-01,41,Home & Kitchen,33119.34,6963.37,29
2403,2025-07-01,41,Fashion,33734.56,7842.03,35
2404,2025-07-01,41,Beauty & Personal Care,30145.58,7675.29,20
2405,2025-07-01,41,Grocery & FMCG,28420.41,6622.42,30
2406,2025-07-01,41,Sports & Lifestyle,20444.48,4780.63,20
2407,2025-07-01,42,Electronics,59243.71,9507.99,25
2408,2025-07-01,42,Home & Kitchen,38695.0,10855.58,29
2409,2025-07-01,42,Fashion,47016.86,14092.75,25
2410,2025-07-01,42,Beauty & Personal Care,58335.97,15200.98,24
2411,2025-07-01,42,Grocery & FMCG,56487.38,11081.1,61
2412,2025-07-01,42,Sports & Lifestyle,26493.25,5596.07,20
2413,2025-07-01,43,Electronics,59784.78,8521.07,24
2414,2025-07-01,43,Home & Kitchen,52841.76,12400.88,21
2415,2025-07-01,43,Fashion,45370.72,12485.48,48
2416,2025-07-01,43,Beauty & Personal Care,41924.88,10568.11,44
2417,2025-07-01,43,Grocery & FMCG,37167.61,6953.61,23
2418,2025-07-01,43,Sports & Lifestyle,27330.83,4950.33,20
2419,2025-07-01,44,Electronics,60947.16,12896.52,35
2420,2025-07-01,44,Home & Kitchen,71933.09,19706.92,30
2421,2025-07-01,44,Fashion,57431.18,11430.2,25
2422,2025-07-01,44,Beauty & Personal Care,55965.8,12773.6,39
2423,2025-07-01,44,Grocery & FMCG,67180.09,10569.26,66
2424,2025-07-01,44,Sports & Lifestyle,35228.45,9619.24,20
2425,2025-07-01,45,Electronics,39502.58,8437.64,40
2426,2025-07-01,45,Home & Kitchen,29871.53,7498.37,20
2427,2025-07-01,45,Fashion,43199.18,7129.94,20
2428,2025-07-01,45,Beauty & Personal Care,32101.45,7391.65,23
2429,2025-07-01,45,Grocery & FMCG,31454.55,6103.9,20
2430,2025-07-01,45,Sports & Lifestyle,20948.64,2982.08,20
2431,2025-07-01,46,Electronics,58696.06,11711.01,69
2432,2025-07-01,46,Home & Kitchen,61146.32,9635.71,34
2433,2025-07-01,46,Fashion,71682.43,17334.5,42
2434,2025-07-01,46,Beauty & Personal Care,53662.24,11489.43,23
2435,2025-07-01,46,Grocery & FMCG,50892.25,8914.42,21
2436,2025-07-01,46,Sports & Lifestyle,31666.43,6142.17,20
2437,2025-07-01,47,Electronics,60009.11,14186.14,26
2438,2025-07-01,47,Home & Kitchen,59410.64,16699.14,39
2439,2025-07-01,47,Fashion,53911.2,14937.21,60
2440,2025-07-01,47,Beauty & Personal Care,48294.71,13976.39,24
2441,2025-07-01,47,Grocery & FMCG,53153.13,9770.5,36
2442,2025-07-01,47,Sports & Lifestyle,28069.92,4660.11,20
2443,2025-07-01,48,Electronics,68800.27,12099.98,40
2444,2025-07-01,48,Home & Kitchen,57032.06,12151.99,31
2445,2025-07-01,48,Fashion,76642.52,17243.55,36
2446,2025-07-01,48,Beauty & Personal Care,55992.55,15068.65,55
2447,2025-07-01,48,Grocery & FMCG,52863.6,15639.83,28
2448,2025-07-01,48,Sports & Lifestyle,34873.07,6265.36,20
2449,2025-07-01,49,Electronics,61668.17,15464.09,58
2450,2025-07-01,49,Home & Kitchen,43568.11,11329.56,20
2451,2025-07-01,49,Fashion,68848.49,19268.06,52
2452,2025-07-01,49,Beauty & Personal Care,51455.83,7471.41,21
2453,2025-07-01,49,Grocery & FMCG,49002.32,12570.38,42
2454,2025-07-01,49,Sports & Lifestyle,26955.38,4383.14,32
2455,2025-07-01,50,Electronics,35133.17,5885.68,35
2456,2025-07-01,50,Home & Kitchen,26343.45,7399.31,20
2457,2025-07-01,50,Fashion,34492.01,8430.52,23
2458,2025-07-01,50,Beauty & Personal Care,31093.28,6322.34,20
2459,2025-07-01,50,Grocery & FMCG,28802.23,5135.47,20
2460,2025-07-01,50,Sports & Lifestyle,18778.58,3167.12,20
2461,2025-07-01,51,Electronics,65584.16,17855.5,35
2462,2025-07-01,51,Home & Kitchen,63931.45,15916.39,26
2463,2025-07-01,51,Fashion,74329.58,16799.64,89
2464,2025-07-01,51,Beauty & Personal Care,51675.6,15099.47,30
2465,2025-07-01,51,Grocery & FMCG,58263.56,15243.46,36
2466,2025-07-01,51,Sports & Lifestyle,29418.73,7792.54,20
2467,2025-07-01,52,Electronics,58218.22,15332.72,23
2468,2025-07-01,52,Home & Kitchen,61059.39,13950.4,37
2469,2025-07-01,52,Fashion,66518.68,14905.05,51
2470,2025-07-01,52,Beauty & Personal Care,49219.58,10948.84,41
2471,2025-07-01,52,Grocery & FMCG,52032.38,13420.99,28
2472,2025-07-01,52,Sports & Lifestyle,33644.3,7894.13,21
2473,2025-07-01,53,Electronics,50689.43,7466.37,31
2474,2025-07-01,53,Home & Kitchen,45103.48,8370.69,31
2475,2025-07-01,53,Fashion,51907.05,9863.41,23
2476,2025-07-01,53,Beauty & Personal Care,50197.5,10080.59,35
2477,2025-07-01,53,Grocery & FMCG,35100.05,6540.66,21
2478,2025-07-01,53,Sports & Lifestyle,23897.86,5732.12,20
2479,2025-07-01,54,Electronics,28459.63,7513.88,20
2480,2025-07-01,54,Home & Kitchen,22978.52,5347.31,20
2481,2025-07-01,54,Fashion,27016.15,5239.22,20
2482,2025-07-01,54,Beauty & Personal Care,21902.38,5088.44,23
2483,2025-07-01,54,Grocery & FMCG,24538.32,5670.27,20
2484,2025-07-01,54,Sports & Lifestyle,12892.87,3211.58,20
2485,2025-07-01,55,Electronics,64417.67,19019.08,27
2486,2025-07-01,55,Home & Kitchen,61589.89,16893.0,33
2487,2025-07-01,55,Fashion,63465.03,17274.71,29
2488,2025-07-01,55,Beauty & Personal Care,43473.36,11760.64,43
2489,2025-07-01,55,Grocery & FMCG,52368.88,12339.23,21
2490,2025-07-01,55,Sports & Lifestyle,24741.99,4369.2,20
2491,2025-07-01,56,Electronics,40154.62,8495.52,20
2492,2025-07-01,56,Home & Kitchen,35930.23,10698.16,20
2493,2025-07-01,56,Fashion,34459.01,9130.23,25
2494,2025-07-01,56,Beauty & Personal Care,35344.18,9654.12,20
2495,2025-07-01,56,Grocery & FMCG,35033.38,9349.98,20
2496,2025-07-01,56,Sports & Lifestyle,19718.25,5900.21,20
2497,2025-07-01,57,Electronics,53835.26,10184.61,23
2498,2025-07-01,57,Home & Kitchen,42096.26,6602.38,22
2499,2025-07-01,57,Fashion,50795.91,8431.43,26
2500,2025-07-01,57,Beauty & Personal Care,39746.38,9472.73,28
2501,2025-07-01,57,Grocery & FMCG,43102.63,11406.04,23
2502,2025-07-01,57,Sports & Lifestyle,24102.94,4941.32,20
2503,2025-07-01,58,Electronics,38561.89,9897.77,25
2504,2025-07-01,58,Home & Kitchen,29353.29,4657.37,32
2505,2025-07-01,58,Fashion,37597.11,7746.32,38
2506,2025-07-01,58,Beauty & Personal Care,26624.49,6168.83,20
2507,2025-07-01,58,Grocery & FMCG,31034.37,7447.52,20
2508,2025-07-01,58,Sports & Lifestyle,20629.46,6072.71,20
2509,2025-07-01,59,Electronics,40493.08,7045.43,33
2510,2025-07-01,59,Home & Kitchen,41512.9,8310.48,24
2511,2025-07-01,59,Fashion,46122.24,8650.39,33
2512,2025-07-01,59,Beauty & Personal Care,36443.11,8668.99,20
2513,2025-07-01,59,Grocery & FMCG,40397.11,11062.71,35
2514,2025-07-01,59,Sports & Lifestyle,24601.9,6282.84,20
2515,2025-07-01,60,Electronics,42415.66,12391.43,23
2516,2025-07-01,60,Home & Kitchen,39288.27,6623.55,20
2517,2025-07-01,60,Fashion,45318.58,7873.32,27
2518,2025-07-01,60,Beauty & Personal Care,38817.08,11517.31,32
2519,2025-07-01,60,Grocery & FMCG,38999.05,6131.43,20
2520,2025-07-01,60,Sports & Lifestyle,21450.97,3897.79,24
2521,2025-07-01,61,Electronics,43088.29,6573.16,47
2522,2025-07-01,61,Home & Kitchen,46241.48,11165.05,21
2523,2025-07-01,61,Fashion,52530.95,7807.04,21
2524,2025-07-01,61,Beauty & Personal Care,36805.6,6945.87,20
2525,2025-07-01,61,Grocery & FMCG,40572.66,7231.69,23
2526,2025-07-01,61,Sports & Lifestyle,26806.36,5085.92,31
2527,2025-07-01,62,Electronics,54401.37,8594.36,48
2528,2025-07-01,62,Home & Kitchen,52676.6,11085.76,23
2529,2025-07-01,62,Fashion,64438.35,16781.32,43
2530,2025-07-01,62,Beauty & Personal Care,47487.93,11252.62,43
2531,2025-07-01,62,Grocery & FMCG,51082.7,9582.81,38
2532,2025-07-01,62,Sports & Lifestyle,29573.02,4535.69,20
2533,2025-07-01,63,Electronics,47894.18,10616.65,38
2534,2025-07-01,63,Home & Kitchen,47694.71,8298.37,32
2535,2025-07-01,63,Fashion,62113.79,8887.43,33
2536,2025-07-01,63,Beauty & Personal Care,50854.53,12451.82,44
2537,2025-07-01,63,Grocery & FMCG,48533.46,9353.23,28
2538,2025-07-01,63,Sports & Lifestyle,24540.63,4857.31,20
2539,2025-07-01,64,Electronics,41361.87,11609.29,20
2540,2025-07-01,64,Home & Kitchen,38100.14,9997.02,45
2541,2025-07-01,64,Fashion,36397.48,6061.98,20
2542,2025-07-01,64,Beauty & Personal Care,38117.54,10764.45,39
2543,2025-07-01,64,Grocery & FMCG,36613.76,7473.08,41
2544,2025-07-01,64,Sports & Lifestyle,21931.2,6397.05,20
2545,2025-07-01,65,Electronics,58960.84,16784.63,32
2546,2025-07-01,65,Home & Kitchen,49564.06,13554.16,29
2547,2025-07-01,65,Fashion,67958.05,14032.49,51
2548,2025-07-01,65,Beauty & Personal Care,47903.31,12875.6,20
2549,2025-07-01,65,Grocery & FMCG,60746.8,15647.54,46
2550,2025-07-01,65,Sports & Lifestyle,28951.18,7983.24,20
2551,2025-07-01,66,Electronics,52843.32,11991.43,65
2552,2025-07-01,66,Home & Kitchen,50474.28,8063.23,22
2553,2025-07-01,66,Fashion,56952.84,15197.19,31
2554,2025-07-01,66,Beauty & Personal Care,40174.99,9362.3,20
2555,2025-07-01,66,Grocery & FMCG,43201.85,6649.64,20
2556,2025-07-01,66,Sports & Lifestyle,34536.92,8937.76,23
2557,2025-07-01,67,Electronics,52660.13,10105.11,27
2558,2025-07-01,67,Home & Kitchen,44301.21,9345.62,20
2559,2025-07-01,67,Fashion,56388.49,14893.65,24
2560,2025-07-01,67,Beauty & Personal Care,48573.58,12402.08,39
2561,2025-07-01,67,Grocery & FMCG,47367.03,9410.89,51
2562,2025-07-01,67,Sports & Lifestyle,24891.32,6501.4,20
2563,2025-07-01,68,Electronics,26189.2,5989.4,20
2564,2025-07-01,68,Home & Kitchen,34678.93,6353.97,25
2565,2025-07-01,68,Fashion,39213.26,6987.25,20
2566,2025-07-01,68,Beauty & Personal Care,28809.62,7216.25,20
2567,2025-07-01,68,Grocery & FMCG,26711.06,6067.33,20
2568,2025-07-01,68,Sports & Lifestyle,15401.44,4407.38,20
2569,2025-07-01,69,Electronics,37241.77,10165.08,26
2570,2025-07-01,69,Home & Kitchen,43724.44,11484.13,22
2571,2025-07-01,69,Fashion,48718.03,13420.86,26
2572,2025-07-01,69,Beauty & Personal Care,30534.4,6764.1,20
2573,2025-07-01,69,Grocery & FMCG,41500.72,9714.84,29
2574,2025-07-01,69,Sports & Lifestyle,20347.71,3823.62,20
2575,2025-07-01,70,Electronics,45360.34,9029.2,29
2576,2025-07-01,70,Home & Kitchen,45603.6,11703.44,20
2577,2025-07-01,70,Fashion,47288.1,8941.25,51
2578,2025-07-01,70,Beauty & Personal Care,41802.33,6653.78,31
2579,2025-07-01,70,Grocery & FMCG,36673.24,10295.74,20
2580,2025-07-01,70,Sports & Lifestyle,23730.84,5455.67,20
2581,2025-07-01,71,Electronics,33406.8,6602.22,20
2582,2025-07-01,71,Home & Kitchen,34003.7,8294.15,20
2583,2025-07-01,71,Fashion,41492.69,12222.75,20
2584,2025-07-01,71,Beauty & Personal Care,35200.32,7027.56,20
2585,2025-07-01,71,Grocery & FMCG,34647.69,6281.29,21
2586,2025-07-01,71,Sports & Lifestyle,25083.84,6382.61,20
2587,2025-07-01,72,Electronics,57038.19,9741.63,25
2588,2025-07-01,72,Home & Kitchen,51586.38,15028.01,51
2589,2025-07-01,72,Fashion,55068.73,9195.9,22
2590,2025-07-01,72,Beauty & Personal Care,49191.35,11646.18,31
2591,2025-07-01,72,Grocery & FMCG,48908.24,11628.24,49
2592,2025-07-01,72,Sports & Lifestyle,28810.81,7093.63,20
2593,2025-07-01,73,Electronics,52038.29,14234.52,62
2594,2025-07-01,73,Home & Kitchen,54756.3,9384.3,40
2595,2025-07-01,73,Fashion,63757.34,12399.34,31
2596,2025-07-01,73,Beauty & Personal Care,39628.62,11877.7,24
2597,2025-07-01,73,Grocery & FMCG,51355.16,11740.02,26
2598,2025-07-01,73,Sports & Lifestyle,27762.97,6809.63,20
2599,2025-07-01,74,Electronics,56385.2,16611.72,47
2600,2025-07-01,74,Home & Kitchen,44783.48,12224.94,20
2601,2025-07-01,74,Fashion,54031.39,13298.49,30
2602,2025-07-01,74,Beauty & Personal Care,47144.96,11531.84,20
2603,2025-07-01,74,Grocery & FMCG,45376.48,8016.31,44
2604,2025-07-01,74,Sports & Lifestyle,24763.94,5201.01,20
2605,2025-07-01,75,Electronics,60129.63,14426.4,27
2606,2025-07-01,75,Home & Kitchen,54518.2,11874.55,64
2607,2025-07-01,75,Fashion,60676.58,16036.2,26
2608,2025-07-01,75,Beauty & Personal Care,46527.29,12605.47,28
2609,2025-07-01,75,Grocery & FMCG,45295.67,7495.58,20
2610,2025-07-01,75,Sports & Lifestyle,28760.32,6359.59,20
2611,2025-07-01,76,Electronics,31976.5,5549.37,22
2612,2025-07-01,76,Home & Kitchen,37947.43,9078.86,20
2613,2025-07-01,76,Fashion,44093.14,12746.94,25
2614,2025-07-01,76,Beauty & Personal Care,36167.91,6529.5,20
2615,2025-07-01,76,Grocery & FMCG,38224.36,9454.18,34
2616,2025-07-01,76,Sports & Lifestyle,20796.83,5797.93,20
2617,2025-07-01,77,Electronics,45475.6,13055.86,34
2618,2025-07-01,77,Home & Kitchen,40093.63,7887.41,20
2619,2025-07-01,77,Fashion,45771.78,13185.73,20
2620,2025-07-01,77,Beauty & Personal Care,43676.75,13031.88,37
2621,2025-07-01,77,Grocery & FMCG,40038.0,6391.71,26
2622,2025-07-01,77,Sports & Lifestyle,27260.97,6475.15,20
2623,2025-07-01,78,Electronics,44998.95,12590.71,22
