ReturnID,OrderID,ReturnDate,CustomerKey,ProductKey,StoreKey,QuantityReturned,ReturnReasonKey,RefundAmount
4551,1033848,2025-12-19,44089,2523,89,1,2,144227.23
4552,1112177,2026-01-13,27038,1205,13,1,4,21362.33
4553,1067032,2025-11-05,30497,1325,30,1,2,1260.64
4554,1193713,2025-07-03,7788,119,15,1,1,71058.22
4555,1070925,2025-11-15,31229,2627,57,1,2,1006.55
4556,1191026,2025-05-26,12280,1244,5,1,5,12517.73
4557,1126857,2025-09-05,11917,464,35,1,4,3297.25
4558,1072384,2025-06-04,16611,987,3,1,3,1000.13
4559,1065889,2026-03-07,11315,2899,37,1,3,3724.44
4560,1108829,2025-09-05,7377,2315,80,1,4,5029.26
4561,1118014,2025-12-09,24799,1798,88,1,3,67083.14
4562,1127219,2026-03-19,22832,828,47,1,5,317.17
4563,1115974,2025-09-11,37802,936,42,1,2,4279.39
4564,1110643,2025-08-24,15003,1781,14,1,4,265971.82
4565,1187656,2025-09-09,22068,1243,115,1,4,807.08
4566,1128252,2026-01-06,46397,2717,88,1,1,16962.98
4567,1147486,2025-11-02,46264,873,66,1,5,28613.27
4568,1040507,2025-12-15,32986,928,118,1,2,9705.02
4569,1075472,2025-06-22,23247,93,85,1,5,2285.7
4570,1071645,2025-10-27,19081,712,18,1,3,6237.23
4571,1158100,2026-04-14,15898,2575,60,1,4,191.62
4572,1170592,2025-11-08,21565,2696,8,1,5,51342.43
4573,1027170,2025-05-07,1983,2652,36,1,2,61936.06
4574,1069863,2025-09-09,30834,1924,118,1,4,41147.12
4575,1072442,2025-10-28,8524,2617,118,1,2,293.35
4576,1148584,2025-05-02,18628,729,18,1,5,5882.64
4577,1062025,2025-10-20,25512,97,55,1,1,22339.83
4578,1056690,2025-05-19,47185,1000,98,1,2,311.69
4579,1055673,2026-01-25,5025,2688,110,1,5,2011.12
4580,1043256,2025-10-22,36874,2517,76,1,1,706.43
4581,1190085,2026-02-12,15412,410,42,1,4,3586.62
4582,1081496,2025-09-20,30822,1205,26,1,2,11424.24
4583,1015856,2025-10-10,36407,1319,60,1,2,572.12
4584,1081316,2025-11-08,49802,840,19,1,2,7847.59
4585,1004201,2026-03-23,8781,785,60,1,3,2168.91
4586,1150342,2025-06-16,2688,1387,107,1,3,5890.95
4587,1024400,2025-08-03,5028,2779,29,1,2,4369.01
4588,1120171,2025-06-27,46791,606,66,1,4,1547.21
4589,1184097,2025-08-23,42034,552,88,1,1,8442.51
4590,1119809,2025-10-06,30613,1509,110,1,3,4981.14
4591,1165219,2026-01-17,16850,1503,48,1,2,16509.01
4592,1185759,2025-09-18,5324,1794,37,1,4,3476.02
4593,1155735,2026-03-02,21071,779,94,1,5,8389.85
4594,1191209,2025-08-23,34903,1139,97,1,1,1210.54
4595,1186439,2026-03-25,47510,1149,57,1,1,39707.14
4596,1137499,2025-11-04,20612,1675,44,1,4,2006.13
4597,1014665,2025-05-18,12057,1804,93,1,3,14855.74
4598,1080338,2025-09-09,39861,2012,38,1,2,5075.67
4599,1150759,2026-02-03,33759,2024,80,1,1,7794.77
4600,1042528,2025-05-06,3353,2675,110,1,1,7001.44
4601,1110656,2025-09-18,13008,2300,117,1,4,33282.66
4602,1055701,2025-06-15,15864,273,10,1,4,2994.23
4603,1158149,2026-01-03,34327,1303,10,1,1,740.9
4604,1006931,2025-09-23,35970,2600,110,1,3,209.02
4605,1073319,2025-05-02,41666,638,86,1,4,962.37
4606,1104683,2025-11-20,31637,2741,84,1,5,1440.89
4607,1014876,2025-10-10,39537,1775,63,1,4,7206.33
4608,1183384,2026-03-21,15519,2753,68,1,3,14455.67
4609,1020983,2025-11-04,28852,2535,13,1,3,62221.03
4610,1080403,2025-06-09,43127,2575,3,1,3,351.94
4611,1158479,2025-04-16,2656,1624,90,1,4,5745.86
4612,1162571,2025-12-17,22578,2543,69,1,3,118.11
4613,1058988,2026-02-10,21890,1390,62,1,3,55356.02
4614,1124558,2025-09-08,27000,2099,42,1,1,2778.96
4615,1102808,2025-12-28,17748,2553,114,1,5,50.01
4616,1055881,2025-07-19,2348,1655,44,1,1,13828.91
4617,1143502,2025-08-29,21214,1238,59,1,2,15624.77
4618,1116216,2026-01-04,8445,916,95,1,3,18188.02
4619,1065153,2026-02-21,47521,143,41,1,2,51067.09
4620,1052799,2025-05-21,5926,643,46,1,4,11761.54
4621,1132217,2025-10-11,44918,1236,86,1,4,29.05
4622,1186491,2025-12-13,32147,670,99,1,2,4170.71
4623,1038841,2025-11-07,137,984,107,1,2,6351.72
4624,1091034,2025-12-11,18079,1804,64,1,1,27091.48
4625,1040344,2026-02-06,24488,2754,77,1,2,1363.53
4626,1050630,2025-07-15,16602,820,102,1,2,186859.29
4627,1198676,2026-02-28,3736,2113,10,1,4,29677.06
4628,1038155,2025-08-31,1409,2145,39,1,4,18020.94
4629,1058629,2025-04-28,27563,1767,15,1,2,218.92
4630,1153525,2026-03-07,28894,1294,99,1,5,20082.96
4631,1199322,2025-08-20,45107,317,32,1,3,14946.21
4632,1030495,2026-01-12,33203,356,49,1,1,7554.1
4633,1196088,2025-04-24,8194,217,51,1,2,3413.64
4634,1047066,2025-10-16,46369,2151,3,1,3,10660.96
4635,1154790,2026-01-01,18850,540,111,1,1,13195.88
4636,1139642,2026-01-06,41225,1809,7,1,1,1307.51
4637,1174935,2025-10-31,10222,1460,28,1,3,652.85
4638,1051186,2025-08-05,41322,2951,46,1,5,667.12
4639,1062574,2026-03-01,41520,2707,49,1,2,762.81
4640,1034811,2025-05-26,46050,910,67,1,1,4297.58
4641,1188104,2025-09-09,34360,114,12,1,3,6332.8
4642,1158714,2026-01-24,3502,30,81,1,3,1014.28
4643,1153649,2025-04-17,468,637,117,1,4,798.66
4644,1001871,2026-03-11,13709,1304,99,1,1,37276.89
4645,1187713,2025-11-15,13101,1407,18,1,4,22.85
4646,1013524,2025-11-05,35908,1284,66,1,2,3467.92
4647,1022215,2026-01-09,4472,377,118,1,5,111016.75
4648,1139860,2025-12-24,22876,2667,1,1,1,7943.33
4649,1019456,2025-09-30,17855,2399,87,1,4,579.49
4650,1177634,2025-12-05,23993,192,109,1,4,1005.68
4651,1017542,2025-11-03,17748,2624,81,1,2,190.11
4652,1197640,2026-03-25,45332,882,38,1,5,14141.65
4653,1084184,2026-04-10,1959,1520,30,1,5,1901.63
4654,1028695,2025-12-29,43279,1301,33,1,2,648.32
4655,1019925,2025-08-04,10937,839,106,1,5,18140.44
4656,1040128,2025-08-13,5491,2733,42,1,3,2526.33
4657,1165407,2025-11-27,34942,2083,95,1,3,841.93
4658,1143281,2025-04-05,20892,2158,97,1,2,7598.47
4659,1024526,2025-06-24,45195,1957,110,1,2,15050.24
4660,1170287,2026-01-10,8988,16,74,1,2,41098.19
4661,1150025,2025-06-28,48160,2363,28,1,1,272582.28
4662,1151672,2025-05-27,7699,2922,48,1,1,4554.18
4663,1164862,2026-04-19,7353,2876,108,1,2,1238.21
4664,1084727,2025-10-03,39689,2070,17,1,3,837.35
4665,1139467,2025-06-23,1036,2743,35,1,2,2514.34
4666,1127292,2026-01-20,9372,2008,50,1,2,621.43
4667,1123091,2025-06-27,22515,1191,76,1,5,3848.63
4668,1179171,2025-04-22,26162,1355,27,1,5,1214.53
4669,1164432,2026-02-19,8867,490,23,1,3,2798.62
4670,1045901,2025-06-24,47274,2735,23,1,2,11516.89
4671,1150005,2025-08-07,14688,1458,18,1,2,1169.01
4672,1011118,2026-03-19,39365,2066,8,1,5,11732.64
4673,1015368,2026-01-22,36835,647,54,1,2,4633.75
4674,1116548,2025-07-30,29309,1678,14,1,1,3095.23
4675,1048210,2025-07-17,10922,115,39,1,4,22541.8
4676,1043786,2025-09-26,43836,1743,2,1,2,136.31
4677,1079952,2025-08-06,17816,2205,110,1,2,34481.89
4678,1082225,2026-03-18,38184,2515,12,1,3,303.22
4679,1096766,2025-10-18,24808,943,111,1,1,1041.59
4680,1137352,2025-06-12,14265,418,26,1,1,978.51
4681,1193898,2025-05-17,47423,1166,87,1,5,3037.57
4682,1006126,2025-08-22,24870,1837,81,1,3,13095.81
4683,1180989,2025-09-27,19186,2832,15,1,4,1808.13
4684,1118076,2025-12-21,47759,227,3,1,2,1134.71
4685,1197174,2025-08-09,27511,1770,15,1,1,32.18
4686,1108987,2026-04-25,27647,929,40,1,4,930.26
4687,1003027,2026-02-05,24739,2057,19,1,5,5881.92
4688,1050313,2025-09-16,295,363,108,1,4,2208.26
4689,1106509,2025-04-12,43015,2138,61,1,2,2270.92
4690,1192409,2026-03-27,7572,2282,104,1,1,1408.27
4691,1015084,2026-01-06,28766,1777,18,1,2,1154.1
4692,1112470,2026-01-11,22962,2874,75,1,3,7608.33
4693,1048138,2025-12-11,9578,1550,41,1,1,143295.5
4694,1155478,2025-07-07,184,1675,104,1,1,1851.25
4695,1008819,2025-05-19,20530,263,18,1,1,308.0
4696,1061240,2025-05-08,9934,2205,40,1,4,44488.37
4697,1188003,2026-04-12,21536,2151,102,1,5,11628.88
4698,1091277,2025-12-16,2120,1078,69,1,4,275.83
4699,1070294,2025-11-01,12330,330,103,1,2,4789.25
4700,1156142,2025-11-29,49711,797,98,1,4,85114.79
4701,1089656,2025-08-23,18960,2302,69,1,5,2879.6
4702,1046373,2025-05-06,48272,713,82,1,3,46176.45
4703,1140394,2025-07-18,13313,2462,28,1,2,28400.22
4704,1188434,2025-11-18,20394,1898,2,1,2,214.07
4705,1174223,2025-11-28,18234,2462,77,1,2,26754.04
4706,1051550,2025-05-19,14821,1508,76,1,5,32955.25
4707,1149839,2025-12-07,22374,168,103,1,2,507.19
4708,1046325,2025-12-10,30557,2413,106,1,4,3587.0
4709,1120867,2025-12-18,49770,445,87,1,5,6690.13
4710,1058792,2025-10-29,5865,2375,71,1,1,630.17
4711,1083845,2025-07-29,28569,446,101,1,5,12274.62
4712,1036225,2026-04-15,500,274,41,1,2,244.08
4713,1064060,2025-06-23,48792,1860,99,1,1,6357.81
4714,1011091,2025-10-22,49552,1278,6,1,5,677.53
4715,1159389,2025-07-27,47526,1591,15,1,3,103427.33
4716,1062929,2026-03-22,6417,2518,79,1,4,794.66
4717,1009557,2025-05-24,44103,41,69,1,5,396.54
4718,1157337,2026-04-11,20424,1395,66,1,5,3983.48
4719,1015690,2026-04-20,13144,1254,54,1,5,4347.99
4720,1069065,2025-08-13,29375,2496,43,1,2,4288.67
4721,1036237,2026-04-14,44280,1040,88,1,4,18317.45
4722,1024664,2025-04-24,6071,224,4,1,5,1465.57
4723,1084958,2025-09-03,33572,2783,41,1,1,5072.64
4724,1064387,2026-03-12,13592,2900,100,1,4,999.73
4725,1102721,2025-06-26,32303,250,24,1,5,7369.09
4726,1072330,2025-11-29,9843,2898,116,1,4,4067.36
4727,1179122,2025-06-16,7093,187,117,1,2,5697.61
4728,1168283,2025-10-09,27757,1471,41,1,2,7791.55
4729,1061962,2025-10-30,37018,2817,69,1,5,4565.59
4730,1136857,2026-01-15,49216,1369,77,1,4,4634.5
4731,1137751,2025-08-01,47121,873,7,1,4,28336.45
4732,1022748,2026-01-07,32305,2948,103,1,4,75912.53
4733,1160710,2025-10-23,41730,1762,105,1,3,9112.53
4734,1062321,2026-02-25,49317,2689,112,1,5,4986.6
4735,1052798,2025-05-05,38408,642,52,1,4,36330.2
4736,1010387,2026-03-21,12631,917,49,1,2,84886.23
4737,1016210,2026-01-16,26685,2178,99,1,3,3471.03
4738,1079875,2025-05-24,45156,1634,60,1,1,995.52
4739,1140472,2025-05-04,13055,629,91,1,3,12729.44
4740,1123226,2025-07-02,22791,784,43,1,5,794.29
4741,1172894,2025-06-05,8965,1177,98,1,1,358846.97
4742,1154853,2025-12-19,2052,294,50,1,2,13547.11
4743,1122173,2025-06-24,26486,848,118,1,4,1402.0
4744,1131177,2026-04-09,28155,392,120,1,2,5026.42
4745,1127996,2025-09-20,26973,1266,43,1,4,644.09
4746,1105505,2025-11-21,27200,2341,94,1,2,835.13
4747,1190120,2025-11-03,5559,445,33,1,2,7001.54
4748,1046711,2026-02-11,15244,474,79,1,5,2376.46
4749,1119238,2025-08-25,39458,519,27,1,3,52841.97
4750,1060752,2025-08-08,29607,29,60,1,4,7715.12
4751,1198723,2025-11-04,36086,2040,98,1,3,14308.88
4752,1045084,2025-05-21,9009,600,99,1,2,1092.31
4753,1157637,2026-01-11,16332,2416,77,1,3,11774.71
4754,1053197,2025-10-17,8766,1500,107,1,1,43585.3
4755,1154826,2025-07-28,20445,638,73,1,2,748.64
4756,1024219,2025-10-31,23467,1004,111,1,1,1480.31
4757,1146876,2025-06-24,1054,2496,104,1,3,2270.34
4758,1179237,2025-11-09,24029,2858,70,1,2,941.16
4759,1090766,2025-12-05,3547,97,14,1,2,22011.18
4760,1132338,2025-12-13,12198,2206,29,1,4,38399.06
4761,1049394,2026-03-13,39835,183,86,1,2,9398.61
4762,1102959,2025-12-25,41485,980,21,1,4,261.52
4763,1151464,2025-12-27,9978,1232,118,1,5,243998.75
4764,1103357,2025-10-26,25577,2261,116,1,3,11967.29
4765,1161099,2025-06-02,42853,2445,47,1,5,262.15
4766,1081274,2025-05-18,35701,2564,45,1,2,292.6
4767,1008292,2025-10-01,6703,2597,71,1,3,432.89
4768,1021458,2025-08-06,35138,1094,60,1,3,467.36
4769,1055611,2025-09-20,33733,2215,42,1,2,11195.75
4770,1103203,2026-02-07,41821,111,69,1,3,5859.87
4771,1070279,2025-04-20,5924,583,72,1,3,70821.71
4772,1016805,2025-10-05,40483,1255,55,1,1,26738.89
4773,1160942,2025-05-24,4275,2249,85,1,1,3033.66
4774,1028079,2025-07-27,42440,1154,4,1,2,1231.61
4775,1018329,2026-03-09,35201,1458,106,1,5,583.02
4776,1076781,2025-05-26,41084,996,89,1,1,69847.11
4777,1152659,2025-11-28,33273,2814,30,1,2,4692.97
4778,1124406,2026-03-14,33755,2891,59,1,5,7583.02
4779,1136349,2026-01-13,31433,1416,31,1,3,1197.29
4780,1089649,2025-05-08,29047,2654,107,1,4,3443.35
4781,1117463,2025-09-15,2491,2838,11,1,5,27464.25
4782,1133174,2025-08-13,47446,2001,15,1,2,1275.15
4783,1006793,2025-11-23,46541,1645,28,1,4,280.69
4784,1109520,2026-03-03,528,593,23,1,4,6101.01
4785,1158095,2025-06-10,35745,551,103,1,5,33919.99
4786,1172253,2025-09-25,24740,1564,66,1,1,17103.83
4787,1040033,2025-10-27,46170,2677,67,1,3,25843.39
4788,1097270,2025-10-13,9244,1846,89,1,4,116821.92
4789,1188069,2025-08-09,41124,2980,32,1,1,6690.84
4790,1005926,2025-10-12,32281,530,22,1,3,37089.47
4791,1184108,2025-10-10,30335,2558,95,1,4,30627.91
4792,1069875,2026-01-17,12871,2700,27,1,1,1346.36
4793,1113639,2025-11-12,36559,562,27,1,5,3069.68
4794,1150083,2025-09-26,12428,1895,17,1,5,1123.42
4795,1064075,2025-05-03,14638,1501,27,1,2,5780.48
4796,1103260,2025-07-25,24292,813,54,1,3,388.33
4797,1082675,2026-01-26,20260,2725,83,1,1,6648.81
4798,1109859,2025-06-11,49390,1460,78,1,1,667.79
4799,1121580,2026-02-22,46293,2511,31,1,1,1965.87
4800,1037335,2025-12-04,46912,268,35,1,4,2053.17
4801,1000666,2025-12-14,23637,785,46,1,1,4401.31
4802,1086264,2025-05-06,7996,461,96,1,4,39881.11
4803,1004691,2026-03-05,7986,493,1,1,2,36958.19
4804,1131768,2025-06-18,8109,1923,100,1,1,2967.39
4805,1135386,2025-06-26,49701,2966,13,1,2,3207.04
4806,1043225,2025-07-25,15588,1991,82,1,2,713.6
4807,1106133,2025-10-31,44425,1924,80,1,2,12986.4
4808,1035826,2025-05-20,18243,1305,57,1,2,5389.27
4809,1154700,2025-05-03,30132,2280,48,1,3,8871.24
4810,1003163,2025-08-16,25423,1210,15,1,4,10264.3
4811,1018484,2025-06-05,26590,2238,64,1,1,2609.67
4812,1113511,2025-07-30,40390,789,99,1,4,3127.87
4813,1136427,2025-11-04,12687,1900,48,1,5,963.81
4814,1063331,2025-05-25,22556,2011,101,1,4,36456.09
4815,1191151,2025-11-26,5126,1493,23,1,2,28392.73
4816,1183557,2025-09-28,19985,1399,74,1,5,53346.82
4817,1098126,2025-11-13,8677,1899,101,1,5,49251.14
4818,1170765,2025-08-04,30440,1377,58,1,4,1110.14
4819,1174322,2025-09-19,2160,1807,37,1,2,31031.6
4820,1170000,2025-06-05,4883,155,44,1,3,784.25
4821,1099291,2025-12-31,39087,370,26,1,4,4097.57
4822,1181842,2025-12-05,9306,2923,50,1,1,777.93
4823,1047865,2026-02-16,20120,2321,32,1,5,4902.91
4824,1153340,2025-05-31,35732,2956,20,1,5,2965.29
4825,1115196,2025-06-03,40305,590,87,1,5,320.39
4826,1192329,2025-12-07,8116,1368,7,1,3,1594.32
4827,1084318,2025-11-04,21695,1868,42,1,3,23226.33
4828,1173537,2025-09-22,23005,1019,100,1,3,2909.01
4829,1097921,2025-09-24,5183,2874,8,1,3,7661.85
4830,1157324,2026-02-14,31882,1220,77,1,4,387.85
4831,1151591,2026-03-12,47098,837,38,1,3,297.64
4832,1024603,2026-02-14,46603,548,38,1,5,844.81
4833,1155261,2025-09-05,29864,1431,114,1,2,3579.14
4834,1027589,2025-06-02,19599,926,98,1,5,3507.44
4835,1137676,2026-04-04,27672,1614,51,1,5,5346.21
4836,1057055,2025-10-19,44873,2045,6,1,3,1412.95
4837,1025517,2025-12-19,49071,2663,18,1,4,2333.01
4838,1183301,2025-12-15,34585,860,86,1,1,1255.59
4839,1177732,2025-11-27,49187,2152,47,1,2,731.99
4840,1092180,2026-01-02,9194,622,5,1,2,76823.14
4841,1063410,2026-03-05,43774,1343,72,1,3,19542.37
4842,1026744,2025-12-17,27087,2935,21,1,1,2586.64
4843,1002366,2025-10-06,13495,2862,33,1,3,3537.63
4844,1045342,2025-08-31,19623,2083,120,1,1,2789.96
4845,1070572,2025-09-23,21938,489,88,1,1,10561.99
4846,1034812,2025-05-18,41281,2106,27,1,2,105312.01
4847,1066702,2026-01-05,1071,2918,76,1,2,2959.89
4848,1197248,2026-01-13,8678,1377,69,1,4,538.24
4849,1165394,2026-01-29,34360,1135,47,1,2,7170.82
4850,1066345,2025-12-22,30642,1375,79,1,1,181615.47
4851,1149242,2026-02-13,48502,255,76,1,3,61651.15
4852,1129734,2026-04-05,2516,579,67,1,4,427.6
4853,1040563,2025-05-25,1706,1055,18,1,5,8702.95
4854,1056805,2026-03-26,49087,1881,9,1,4,1049.86
4855,1056809,2025-12-26,35725,2155,75,1,3,8215.69
4856,1000881,2026-03-20,47094,30,70,1,1,4839.34
4857,1140735,2025-05-20,32438,971,56,1,4,4070.93
4858,1061237,2025-10-03,3880,1791,75,1,4,2130.73
4859,1090881,2025-08-02,8795,505,39,1,1,2600.07
4860,1133733,2025-07-15,28743,572,88,1,1,5632.8
4861,1199571,2026-04-24,21229,230,22,1,3,2834.92
4862,1122561,2025-08-04,33021,27,39,1,2,49537.36
4863,1017803,2026-03-06,33713,1909,3,1,2,6252.52
4864,1135358,2026-02-02,11389,67,73,1,3,3790.17
4865,1115171,2025-11-07,37524,802,88,1,2,338.57
4866,1145389,2025-09-10,47766,1478,61,1,3,22137.92
4867,1067609,2025-04-25,10873,960,116,1,2,2635.6
4868,1038788,2025-09-29,32405,378,95,1,5,24118.09
4869,1174754,2025-08-24,10663,1747,115,1,4,6959.09
4870,1025461,2025-11-24,26489,2722,94,1,1,14539.35
4871,1054807,2025-10-07,1124,513,67,1,5,503.72
4872,1147137,2025-10-03,34957,1872,80,1,3,357.03
4873,1142934,2025-08-01,29104,2070,54,1,4,875.19
4874,1126780,2025-04-20,33437,2730,114,1,3,6411.24
4875,1033020,2026-03-25,18967,1451,114,1,2,1301.76
4876,1139471,2025-10-01,25928,2077,44,1,5,3309.51
4877,1078338,2026-01-05,9500,1955,74,1,5,106158.65
4878,1046743,2025-09-21,22829,1922,19,1,2,21083.14
4879,1093657,2025-06-13,30389,1191,62,1,1,3685.04
4880,1107550,2025-05-21,13207,2167,78,1,3,4411.92
4881,1195255,2025-08-01,38021,2650,58,1,2,7204.77
4882,1193595,2026-02-13,49549,2633,75,1,1,7786.76
4883,1183064,2026-03-19,12930,2661,7,1,5,10506.73
4884,1023845,2025-10-08,37366,2283,16,1,2,509.85
4885,1012715,2026-03-30,23826,227,72,1,3,2609.23
4886,1168348,2025-12-11,42733,2881,38,1,5,276158.84
4887,1132991,2025-08-22,49283,99,49,1,4,308.21
4888,1172517,2026-04-02,17543,2001,64,1,3,645.86
4889,1060352,2025-08-23,16576,2651,17,1,1,12411.56
4890,1179638,2025-07-31,34632,2349,3,1,1,6639.73
4891,1019842,2025-05-11,15607,2031,56,1,1,1518.86
4892,1186870,2026-01-18,34163,1068,65,1,3,476.72
4893,1006242,2025-05-22,46485,1218,70,1,3,1023.18
4894,1089223,2025-10-18,33926,2663,9,1,2,2563.46
4895,1166464,2025-11-05,6403,982,25,1,5,16913.77
4896,1088773,2025-11-25,49085,2040,2,1,3,6693.77
4897,1092333,2025-05-17,14904,712,62,1,5,2571.72
4898,1045363,2026-01-29,19478,2163,43,1,3,2593.42
4899,1143539,2025-09-24,39130,380,87,1,5,8014.55
4900,1150368,2025-12-01,12559,836,55,1,4,215.78
4901,1088517,2025-05-22,26388,2254,25,1,5,34633.84
4902,1033588,2026-03-08,1175,2866,107,1,1,1501.48
4903,1060394,2025-08-15,13667,2077,70,1,1,4224.78
4904,1152721,2026-02-01,15739,1151,88,1,5,4472.08
4905,1191858,2025-08-07,18915,893,43,1,5,8166.1
4906,1105860,2025-09-14,27363,1402,41,1,3,41836.25
4907,1092100,2026-01-23,31094,1755,113,1,1,138.08
4908,1034774,2025-11-30,17944,391,73,1,1,6219.92
4909,1137400,2025-10-10,272,683,34,1,4,1383.14
4910,1163807,2025-08-19,36891,2829,10,1,2,20943.17
4911,1041206,2025-12-08,24941,2893,9,1,3,13310.37
4912,1090562,2026-02-22,44793,1557,112,1,1,5275.1
4913,1174669,2025-12-11,12343,1499,66,1,1,2705.94
4914,1104927,2025-06-25,11819,2464,102,1,4,58058.23
4915,1131629,2025-08-22,40233,330,66,1,2,13477.08
4916,1042907,2026-02-08,28321,2458,102,1,5,206157.33
4917,1075057,2026-03-13,46137,2198,111,1,3,87692.0
4918,1024212,2025-08-04,4145,31,118,1,2,331.51
4919,1129172,2025-08-22,6229,2015,84,1,1,2586.87
4920,1044520,2026-04-18,26324,2054,6,1,4,1794.52
4921,1030875,2025-05-28,37763,472,69,1,2,15193.71
4922,1176196,2026-04-01,45056,2765,57,1,3,461.17
4923,1067660,2025-07-01,45752,204,111,1,5,1791.0
4924,1037213,2026-01-21,35198,998,35,1,3,1709.23
4925,1020151,2025-08-23,1270,784,102,1,5,3893.25
4926,1063576,2025-08-05,39142,1458,73,1,2,1305.18
4927,1003157,2025-12-29,12166,1610,14,1,2,867.63
4928,1142333,2025-07-04,12563,1086,64,1,2,1846.01
4929,1168964,2025-10-22,6441,269,24,1,1,114415.44
4930,1095455,2025-09-28,25295,1074,87,1,5,3386.29
4931,1124859,2025-11-16,16517,994,3,1,1,20470.89
4932,1084179,2025-07-20,1012,747,49,1,1,443.14
4933,1184111,2025-04-26,16637,155,12,1,4,1194.62
4934,1065679,2025-09-05,40134,875,116,1,3,48028.26
4935,1039558,2025-05-18,37883,1461,93,1,5,5268.96
4936,1099667,2026-02-15,47616,2710,68,1,1,30073.76
4937,1130312,2025-12-06,1435,279,113,1,4,1005.78
4938,1124639,2025-09-24,28077,493,7,1,3,32790.89
4939,1043639,2025-07-06,20935,825,3,1,1,135688.33
4940,1047664,2025-08-01,35123,2922,51,1,1,11513.11
4941,1142321,2025-06-11,44083,934,110,1,1,1553.51
4942,1198331,2025-09-03,12357,675,104,1,4,321.28
4943,1107276,2026-03-24,26088,793,108,1,2,3721.1
4944,1155729,2025-10-24,26309,2570,5,1,2,6918.48
4945,1177210,2025-12-04,11832,2439,64,1,2,2549.41
4946,1064763,2025-12-22,44247,2743,95,1,5,1208.21
4947,1147693,2025-12-22,37231,909,15,1,4,5518.07
4948,1161620,2025-12-12,27709,2434,83,1,3,22716.73
4949,1198205,2026-04-20,32233,1270,3,1,1,5313.45
4950,1164926,2025-08-25,47103,1269,42,1,1,4255.83
4951,1017045,2026-03-01,48533,1207,61,1,4,646.29
4952,1123944,2026-02-09,27358,1458,93,1,3,1217.96
4953,1167284,2025-09-16,19380,652,41,1,2,13781.6
4954,1001034,2026-02-22,40810,81,55,1,3,12358.87
4955,1094064,2026-03-31,16165,2465,7,1,4,46051.3
4956,1099373,2025-08-10,36914,2945,70,1,2,64.38
4957,1145918,2026-01-05,40354,2688,19,1,4,1075.58
4958,1132807,2025-07-17,2798,1999,2,1,1,3692.51
4959,1166463,2025-10-24,14987,335,21,1,5,1567.34
4960,1140440,2025-10-13,29450,2796,17,1,5,92569.16
4961,1001962,2025-12-16,22659,2595,1,1,3,295853.05
4962,1062739,2026-03-23,33449,2289,9,1,3,11414.97
4963,1153199,2025-07-19,24551,1375,50,1,4,51643.84
4964,1002396,2025-06-01,18180,2468,59,1,3,296.2
4965,1135967,2025-07-20,29744,2340,88,1,3,3893.05
4966,1094057,2025-09-01,20152,778,82,1,1,8038.11
4967,1160069,2025-11-13,33575,1344,16,1,4,3080.02
4968,1089600,2025-05-29,46817,2450,57,1,3,76815.94
4969,1077039,2025-10-23,28604,2872,99,1,4,15974.14
4970,1163625,2026-01-20,13874,1346,107,1,4,10735.58
4971,1124477,2026-02-20,20433,558,108,1,1,582.7
4972,1058006,2025-11-25,12176,222,107,1,1,12576.33
4973,1183595,2025-11-27,5350,294,8,1,3,4218.44
4974,1190970,2026-02-01,35764,2577,106,1,3,13380.09
4975,1144415,2026-03-26,4862,930,8,1,5,85663.87
4976,1027841,2026-03-16,3727,224,87,1,2,2689.43
4977,1043732,2025-10-21,32840,1970,120,1,2,2234.25
4978,1144475,2025-11-03,7572,2401,41,1,3,60851.21
4979,1047124,2025-12-27,36840,2952,99,1,5,6697.31
4980,1021647,2025-09-22,6074,1947,74,1,3,6308.91
4981,1152656,2025-10-10,6579,176,8,1,5,36.86
4982,1050217,2025-11-25,41239,687,2,1,3,1781.96
4983,1044386,2025-10-17,46835,100,11,1,3,410.5
4984,1076571,2026-03-14,36213,1091,15,1,4,845.33
4985,1070415,2025-12-21,1282,102,4,1,5,3117.9
4986,1072573,2025-05-12,44081,441,28,1,1,16590.18
4987,1158234,2025-12-17,14328,204,44,1,2,420.34
4988,1016706,2025-11-11,5649,2546,90,1,4,3541.61
4989,1026579,2025-05-03,28928,1917,32,1,1,1490.09
4990,1164903,2026-01-24,262,254,109,1,3,10030.28
4991,1030948,2025-10-19,26529,568,88,1,5,779.12
4992,1127826,2026-03-20,2358,1349,101,1,5,3793.87
4993,1119901,2025-09-23,19973,1972,44,1,2,3315.09
4994,1138708,2025-10-08,21767,2933,10,1,2,5510.47
4995,1063170,2025-12-31,27586,1792,32,1,2,576.3
4996,1143625,2025-07-16,13880,577,107,1,1,6048.18
4997,1045337,2025-11-22,9012,76,115,1,3,182268.16
4998,1175415,2025-07-23,28872,306,17,1,1,769.78
4999,1159382,2025-06-27,44375,1491,56,1,3,968.42
5000,1046398,2026-04-08,18064,2176,42,1,5,4140.51
5001,1167230,2025-10-17,32542,1136,114,1,1,1384.53
5002,1197017,2026-03-17,44755,2279,105,1,2,12559.46
